drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Tozasertib,0.1909102810760351,0.0034401305467777555,0.14775801062858557,0.003904275144358881
Trametinib,0.09234297432239717,0.0053578403599007385,-0.0008808537026694569,0.005985712277076606
Tretinoin,0.218820611738771,0.0023559550417813174,-0.2048542146830475,0.0027279479431152097
ULK1_4989,0.15550951614347075,4.140565631908524e-05,0.131431633307456,6.0111765011463846e-05
UMI-77,0.09328026058421987,0.012398580316464321,-0.010781051908142268,0.013586183795052857
UNC0379,0.21367596196141575,7.72241035866945e-09,0.14091630884532844,2.6307912081366387e-08
UNC0638,0.2558189514223357,5.0104570661736504e-12,0.13965793129779863,7.093853435486248e-11
Ulixertinib,0.21095409180731922,1.458329600743508e-10,0.06340576343178012,9.93053013839627e-10
Uprosertib,0.19965229664274461,1.2601489539464031e-09,0.11863886829211558,6.435760729083416e-09
VE-822,0.18358654946263486,8.390277230526702e-08,0.10472959853968047,2.123556891974015e-07
VE821,0.2175962756498497,4.716309018114151e-11,0.12711989866400925,4.087467815698931e-10
VSP34_8731,0.16193921852387844,1.8906015904773492e-05,0.09292130367607676,2.8915083148477104e-05
VTP-A,0.14919121437755176,6.357709315047253e-05,-0.11606286610223808,8.869779824895192e-05
VTP-B,0.18427690662756743,7.254284698438052e-07,-0.17699921319870293,1.4352390586875278e-06
VX-11e,0.19444351785572755,4.316527575646436e-09,0.06317593157705871,1.7146206758817787e-08
Veliparib,0.2279283865864094,5.629643380292934e-12,-0.1357206298248908,7.318536394380814e-11
Venetoclax,0.16049611583882617,1.3010201541991452e-06,-0.007280322074815503,2.4161802863698414e-06
Vinblastine,0.17273350057529951,3.3363545346561155e-06,0.1615953294735932,5.612925864186171e-06
Vinorelbine,0.21347669149834883,1.0028509940566827e-10,0.19610468779548007,7.354240623082341e-10
Vismodegib,0.22583312163000235,8.872527858736332e-12,-0.054482073790416294,9.39830728740219e-11
Vorinostat,0.27958956665542833,1.2116896940736971e-17,0.2528624934800312,1.7327162625253869e-15
WEHI-539,0.10683455170843963,0.0012877267433822636,-0.05444719391924234,0.0015605502059632516
WIKI4,0.019071838461112857,0.5679362423475319,-0.19849062182414387,0.569929001092611
WZ4003,0.12207200649984724,0.00039115026429492025,-0.025906611441584036,0.0005039143044520143
Wee1 Inhibitor,0.19432298363355144,4.243038704181875e-09,0.1557989953193848,1.7091677033746707e-08
Wnt-C59,0.18336442815658346,8.701990186934912e-08,0.0035975007353807793,2.1831308714591096e-07
XAV939,0.11588719381238605,0.0007708287081975907,-0.12059616741709399,0.0009585087414978737
YK-4-279,0.20448961871146346,5.951705375189178e-10,0.18241015112364337,3.337623014321774e-09
ZM447439,0.19722868646472522,3.2072671145209234e-09,0.14789327040334047,1.3898157496257334e-08
Zoledronate,0.21796413806347292,7.082110294363365e-09,-0.18396957507238523,2.5005969681332374e-08
alpha-lipoic acid,0.1779925187398216,1.8189803417212856e-06,-0.12510816223604937,3.3347972931556906e-06
ascorbate (vitamin C),0.11231499636354705,0.002803907218621224,-0.12644413460399295,0.003220552066368153
glutathione,0.1318826340042065,0.00044248364575946513,-0.1580957783698996,0.0005599571800318895
