drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Telomerase Inhibitor IX,-0.24394563450078335,1.1660228695213144e-13,-0.20858011021651512,3.0594728503036325e-13
Temozolomide,-0.34744290985592596,3.709721961442168e-27,-0.06414126308618145,9.645277099749637e-26
Temsirolimus,-0.15120747429603282,7.85833815890009e-06,-0.0021265387268857086,1.0502265016100121e-05
Teniposide,-0.27480335436875725,1.942987639800722e-13,-0.24531496579909942,4.961557723062558e-13
Topotecan,-0.2352913577759358,3.800711983085387e-10,-0.2083178728847433,6.751575323990191e-10
Tozasertib,-0.24801630218235218,0.00013056829867892452,-0.22066485199225452,0.0001630678315378708
Trametinib,0.1528286245174212,3.727088331522407e-06,0.24728046347669677,5.100226137872768e-06
Tretinoin,-0.22959492973270873,0.001398178723723411,0.19233698691832649,0.0016388488319053097
ULK1_4989,-0.18298386753563506,1.329650910024852e-06,-0.1377319968125432,1.8460201954713962e-06
UMI-77,-0.1602274882628998,1.6047286449330734e-05,-0.00045337304830877953,2.0861472384129953e-05
UNC0379,-0.2871751609228526,4.632299007612956e-15,-0.19053347640384014,1.4720416846414506e-14
UNC0638,-0.37478784781125096,5.3452259381305955e-25,-0.24500053507075134,7.643673091526751e-24
Ulixertinib,-0.05884128463804757,0.07685687116643113,0.11153944287711158,0.08389719524274543
Uprosertib,-0.14522035298848662,1.10448893477562e-05,-0.03800247672537986,1.4624251636380896e-05
VE-822,-0.21839549497255928,1.5777536119248118e-10,-0.11797352320510658,2.94926492163723e-10
VE821,-0.279571109873217,1.5597524080734716e-17,-0.177127766944763,6.75892710165171e-17
VSP34_8731,-0.12068253409997276,0.0014816856317715018,-0.012706433929235888,0.0017296411864761204
VTP-A,-0.213733563772358,8.221848839715518e-09,0.17313186780262207,1.2779612870427382e-08
VTP-B,-0.27975521172744117,2.754063955181523e-14,0.23535887497553393,8.12022980599913e-14
VX-11e,-0.0306519316240625,0.3591639084771847,0.12532269084357286,0.37083349395117265
Veliparib,-0.31472781570452046,5.833133709638321e-22,0.14669454808905838,4.906694826342823e-21
Venetoclax,-0.37311971990088877,4.143442633771157e-31,-0.15923166881090142,2.962561483146377e-29
Vinblastine,-0.24732523734884596,1.9337240713282486e-11,-0.23408558436257648,3.894683692956895e-11
Vinorelbine,-0.2706153087692091,1.491177090344935e-16,-0.2477769987769963,5.842145860803444e-16
Vismodegib,-0.3112971388599686,1.7010164003189917e-21,0.06473785009081068,1.247412026900594e-20
Vorinostat,-0.43758225442208,1.946682402489676e-43,-0.4252759003311418,5.567511671120473e-41
WEHI-539,-0.19428758164009038,3.793403092123902e-09,-0.024191532292638773,6.09501845139009e-09
WIKI4,-0.046787546667789746,0.16101613617594399,0.22576248996885087,0.16992846843660508
WZ4003,-0.17478812834404323,3.4400813566163277e-07,0.019316951756601294,4.894842129314774e-07
Wee1 Inhibitor,-0.29974915624305815,4.037989551252063e-20,-0.25800049323962404,2.1386389104779445e-19
Wnt-C59,-0.24096586223700914,1.4624294392323282e-12,0.0183477244751249,3.4566514018218667e-12
XAV939,-0.12906009337663116,0.00017796397634324622,0.22561917641834053,0.00022033635166306673
YK-4-279,-0.2495803245847629,3.0178281340486564e-14,-0.19896403164283744,8.718170165029452e-14
ZM447439,-0.2683743999347122,4.4138783406979436e-16,-0.20824112432941427,1.5779615067995146e-15
Zoledronate,-0.3471679646654342,5.279050966955409e-21,0.17762794184791908,3.355130170109437e-20
alpha-lipoic acid,-0.25358555072557426,7.008113361337149e-12,0.1976365087194526,1.4737650156929594e-11
ascorbate (vitamin C),-0.23642652493807026,2.0008294054906314e-10,0.0968180093016304,3.691852967550455e-10
