k,combo,tfs,n_tfs,delta_netith_pred,abs_delta
4,FOS+SFPQ+SRF+NPM1,"FOS,NPM1,SFPQ,SRF",4,-0.3863336602253306,0.3863336602253306
4,FOS+RARG+DNMT3B+NPM1,"DNMT3B,FOS,NPM1,RARG",4,-0.3860913252752298,0.3860913252752298
4,FOS+HEYL+RARG+ZNF165,"FOS,HEYL,RARG,ZNF165",4,-0.3860368041507388,0.3860368041507388
3,FOS+SMAD7+NFIA,"FOS,NFIA,SMAD7",3,-0.3858113029978509,0.3858113029978509
4,FOS+HEYL+DNMT3B+SRF,"DNMT3B,FOS,HEYL,SRF",4,-0.3858000502247814,0.3858000502247814
4,FOS+FOXP3+HES1+ZNF202,"FOS,FOXP3,HES1,ZNF202",4,-0.3856697777032087,0.3856697777032087
4,FOS+PAX3+SFPQ+SRF,"FOS,PAX3,SFPQ,SRF",4,-0.3856633455169663,0.3856633455169663
4,FOS+SMAD7+HEYL+ZNF202,"FOS,HEYL,SMAD7,ZNF202",4,-0.38552566707403374,0.38552566707403374
4,FOS+PAX3+RARG+DNMT3B,"DNMT3B,FOS,PAX3,RARG",4,-0.3854210105668655,0.3854210105668655
4,FOS+FOXP3+SMAD7+SFPQ,"FOS,FOXP3,SFPQ,SMAD7",4,-0.3854009928345429,0.3854009928345429
4,FOS+RARG+NFIA+ZNF202,"FOS,NFIA,RARG,ZNF202",4,-0.3851366043393521,0.3851366043393521
3,FOS+SMAD7+ZNF165,"FOS,SMAD7,ZNF165",3,-0.38498705176010284,0.38498705176010284
4,FOS+HEYL+RARG+HES1,"FOS,HES1,HEYL,RARG",4,-0.38490592039350247,0.38490592039350247
4,FOS+RARG+ZNF202+ZNF165,"FOS,RARG,ZNF165,ZNF202",4,-0.38431235310160405,0.38431235310160405
4,FOS+DNMT3B+ZNF202+SRF,"DNMT3B,FOS,SRF,ZNF202",4,-0.38407559917564665,0.38407559917564665
3,ATF4+FOS+FOXP3,"ATF4,FOS,FOXP3",3,-0.38389565312643,0.38389565312643
3,FOS+SMAD7+HES1,"FOS,HES1,SMAD7",3,-0.3838561680028665,0.3838561680028665
4,FOS+FOXP3+SRF+HOXC13,"FOS,FOXP3,HOXC13,SRF",4,-0.3836567515618325,0.3836567515618325
3,FOS+NFIA+NPM1,"FOS,NFIA,NPM1",3,-0.38356493548860565,0.38356493548860565
4,FOS+HEYL+ZNF202+NPM1,"FOS,HEYL,NPM1,ZNF202",4,-0.3832792995647885,0.3832792995647885
4,FOS+RARG+HES1+ZNF202,"FOS,HES1,RARG,ZNF202",4,-0.3831814693443677,0.3831814693443677
4,FOS+FOXP3+SFPQ+NPM1,"FOS,FOXP3,NPM1,SFPQ",4,-0.38315462532529765,0.38315462532529765
3,FOS+SFPQ+DNMT3B,"DNMT3B,FOS,SFPQ",3,-0.38299993358916634,0.38299993358916634
4,FOS+SMAD7+RARG+SFPQ,"FOS,RARG,SFPQ,SMAD7",4,-0.38291268447570187,0.38291268447570187
3,FOS+PAX3+NFIA,"FOS,NFIA,PAX3",3,-0.38289462078024133,0.38289462078024133
3,FOS+NPM1+ZNF165,"FOS,NPM1,ZNF165",3,-0.3827406842508576,0.3827406842508576
3,FOS+HEYL+HOXC13,"FOS,HEYL,HOXC13",3,-0.38270576021484304,0.38270576021484304
4,FOS+FOXP3+HEYL+DNMT3B,"DNMT3B,FOS,FOXP3,HEYL",4,-0.38262101532474846,0.38262101532474846
4,FOS+PAX3+HEYL+ZNF202,"FOS,HEYL,PAX3,ZNF202",4,-0.3826089848564242,0.3826089848564242
4,FOS+FOXP3+PAX3+SFPQ,"FOS,FOXP3,PAX3,SFPQ",4,-0.38248431061693333,0.38248431061693333
4,FOS+SMAD7+SRF+NPM1,"FOS,NPM1,SMAD7,SRF",4,-0.38241668121143574,0.38241668121143574
4,ATF4+STAT1+ZBTB20+AEBP1,"AEBP1,ATF4,STAT1,ZBTB20",4,-0.38224671916383307,0.38224671916383307
3,FOS+PAX3+ZNF165,"FOS,PAX3,ZNF165",3,-0.3820703695424933,0.3820703695424933
4,FOS+PAX3+SMAD7+SRF,"FOS,PAX3,SMAD7,SRF",4,-0.3817463665030714,0.3817463665030714
3,FOS+HES1+NPM1,"FOS,HES1,NPM1",3,-0.38160980049362125,0.38160980049362125
3,ATF4+FOS+RARG,"ATF4,FOS,RARG",3,-0.381407344767589,0.381407344767589
4,FOS+RARG+SRF+HOXC13,"FOS,HOXC13,RARG,SRF",4,-0.3811684432029915,0.3811684432029915
3,FOS+ZNF202+HOXC13,"FOS,HOXC13,ZNF202",3,-0.38098130916570827,0.38098130916570827
3,FOS+PAX3+HES1,"FOS,HES1,PAX3",3,-0.38093948578525694,0.38093948578525694
4,FOS+FOXP3+DNMT3B+ZNF202,"DNMT3B,FOS,FOXP3,ZNF202",4,-0.3808965642756137,0.3808965642756137
4,FOS+RARG+SFPQ+NPM1,"FOS,NPM1,RARG,SFPQ",4,-0.38066631696645664,0.38066631696645664
4,FOS+HEYL+SFPQ+SRF,"FOS,HEYL,SFPQ,SRF",4,-0.38037504191600824,0.38037504191600824
4,FOS+HEYL+RARG+DNMT3B,"DNMT3B,FOS,HEYL,RARG",4,-0.38013270696590745,0.38013270696590745
4,FOS+PAX3+RARG+SFPQ,"FOS,PAX3,RARG,SFPQ",4,-0.3799960022580923,0.3799960022580923
4,FOS+PAX3+SRF+NPM1,"FOS,NPM1,PAX3,SRF",4,-0.3794999989938262,0.3794999989938262
4,FOS+FOXP3+SMAD7+NPM1,"FOS,FOXP3,NPM1,SMAD7",4,-0.3792376463114028,0.3792376463114028
3,FOS+SMAD7+DNMT3B,"DNMT3B,FOS,SMAD7",3,-0.37908295457527147,0.37908295457527147
2,FOS+AEBP1,"AEBP1,FOS",2,-0.3788382917502406,0.3788382917502406
4,FOS+SFPQ+ZNF202+SRF,"FOS,SFPQ,SRF,ZNF202",4,-0.37865059086687347,0.37865059086687347
4,FOS+FOXP3+PAX3+SMAD7,"FOS,FOXP3,PAX3,SMAD7",4,-0.37856733160303846,0.37856733160303846
4,FOS+FOXP3+NFIA+SRF,"FOS,FOXP3,NFIA,SRF",4,-0.37855730852627273,0.37855730852627273
4,FOS+RARG+DNMT3B+ZNF202,"DNMT3B,FOS,RARG,ZNF202",4,-0.3784082559167727,0.3784082559167727
4,FOS+FOXP3+RARG+HOXC13,"FOS,FOXP3,HOXC13,RARG",4,-0.3779894083029585,0.3779894083029585
4,FOS+FOXP3+SRF+ZNF165,"FOS,FOXP3,SRF,ZNF165",4,-0.3777330572885247,0.3777330572885247
3,FOS+HEYL+NFIA,"FOS,HEYL,NFIA",3,-0.3776063171792833,0.3776063171792833
4,FOS+FOXP3+HEYL+SFPQ,"FOS,FOXP3,HEYL,SFPQ",4,-0.3771960070159753,0.3771960070159753
3,FOS+DNMT3B+NPM1,"DNMT3B,FOS,NPM1",3,-0.37683658706602624,0.37683658706602624
3,FOS+HEYL+ZNF165,"FOS,HEYL,ZNF165",3,-0.37678206594153524,0.37678206594153524
4,FOS+SMAD7+RARG+NPM1,"FOS,NPM1,RARG,SMAD7",4,-0.37674933795256177,0.37674933795256177
4,FOS+FOXP3+HES1+SRF,"FOS,FOXP3,HES1,SRF",4,-0.37660217353128833,0.37660217353128833
4,FOS+SMAD7+HEYL+SRF,"FOS,HEYL,SMAD7,SRF",4,-0.37645806290211337,0.37645806290211337
4,FOS+FOXP3+PAX3+NPM1,"FOS,FOXP3,NPM1,PAX3",4,-0.37632096409379323,0.37632096409379323
3,FOS+PAX3+DNMT3B,"DNMT3B,FOS,PAX3",3,-0.3761662723576619,0.3761662723576619
4,FOS+PAX3+SMAD7+RARG,"FOS,PAX3,RARG,SMAD7",4,-0.37607902324419745,0.37607902324419745
4,FOS+RARG+NFIA+SRF,"FOS,NFIA,RARG,SRF",4,-0.3760690001674317,0.3760690001674317
3,FOS+NFIA+ZNF202,"FOS,NFIA,ZNF202",3,-0.3758818661301485,0.3758818661301485
3,FOS+HEYL+HES1,"FOS,HES1,HEYL",3,-0.3756511821842989,0.3756511821842989
4,FOS+FOXP3+SFPQ+ZNF202,"FOS,FOXP3,SFPQ,ZNF202",4,-0.3754715559668405,0.3754715559668405
4,FOS+RARG+SRF+ZNF165,"FOS,RARG,SRF,ZNF165",4,-0.3752447489296837,0.3752447489296837
3,FOS+ZNF202+ZNF165,"FOS,ZNF165,ZNF202",3,-0.37505761489240047,0.37505761489240047
4,FOS+SMAD7+ZNF202+SRF,"FOS,SMAD7,SRF,ZNF202",4,-0.3747336118529786,0.3747336118529786
4,FOS+HEYL+RARG+SFPQ,"FOS,HEYL,RARG,SFPQ",4,-0.37470769865713427,0.37470769865713427
4,FOS+HEYL+SRF+NPM1,"FOS,HEYL,NPM1,SRF",4,-0.37421169539286814,0.37421169539286814
4,FOS+RARG+HES1+SRF,"FOS,HES1,RARG,SRF",4,-0.3741138651724473,0.3741138651724473
3,FOS+HES1+ZNF202,"FOS,HES1,ZNF202",3,-0.3739267311351641,0.3739267311351641
4,FOS+PAX3+RARG+NPM1,"FOS,NPM1,PAX3,RARG",4,-0.3738326557349522,0.3738326557349522
3,FOS+SMAD7+SFPQ,"FOS,SFPQ,SMAD7",3,-0.3736579462664983,0.3736579462664983
4,FOS+PAX3+HEYL+SRF,"FOS,HEYL,PAX3,SRF",4,-0.3735413806845038,0.3735413806845038
4,FOS+FOXP3+SMAD7+HEYL,"FOS,FOXP3,HEYL,SMAD7",4,-0.3732790280020804,0.3732790280020804
4,FOS+RARG+SFPQ+ZNF202,"FOS,RARG,SFPQ,ZNF202",4,-0.3729832476079995,0.3729832476079995
4,FOS+FOXP3+RARG+NFIA,"FOS,FOXP3,NFIA,RARG",4,-0.37288996526739876,0.37288996526739876
4,FOS+ZNF202+SRF+NPM1,"FOS,NPM1,SRF,ZNF202",4,-0.37248724434373337,0.37248724434373337
2,ATF4+FOS,"ATF4,FOS",2,-0.3721526065583854,0.3721526065583854
4,FOS+FOXP3+RARG+ZNF165,"FOS,FOXP3,RARG,ZNF165",4,-0.3720657140296507,0.3720657140296507
3,FOS+SRF+HOXC13,"FOS,HOXC13,SRF",3,-0.3719137049937879,0.3719137049937879
4,FOS+FOXP3+DNMT3B+SRF,"DNMT3B,FOS,FOXP3,SRF",4,-0.3718289601036933,0.3718289601036933
4,FOS+PAX3+ZNF202+SRF,"FOS,PAX3,SRF,ZNF202",4,-0.37181692963536905,0.37181692963536905
4,FOS+FOXP3+SMAD7+ZNF202,"FOS,FOXP3,SMAD7,ZNF202",4,-0.37155457695294564,0.37155457695294564
3,FOS+SFPQ+NPM1,"FOS,NPM1,SFPQ",3,-0.37141157875725306,0.37141157875725306
4,FOS+FOXP3+HEYL+NPM1,"FOS,FOXP3,HEYL,NPM1",4,-0.3710326604928352,0.3710326604928352
4,FOS+FOXP3+RARG+HES1,"FOS,FOXP3,HES1,RARG",4,-0.37093483027241436,0.37093483027241436
3,FOS+HEYL+DNMT3B,"DNMT3B,FOS,HEYL",3,-0.37087796875670387,0.37087796875670387
4,FOS+SMAD7+HEYL+RARG,"FOS,HEYL,RARG,SMAD7",4,-0.3707907196432394,0.3707907196432394
3,FOS+PAX3+SFPQ,"FOS,PAX3,SFPQ",3,-0.37074126404888874,0.37074126404888874
4,FOS+FOXP3+PAX3+HEYL,"FOS,FOXP3,HEYL,PAX3",4,-0.37036234578447086,0.37036234578447086
4,FOS+RARG+DNMT3B+SRF,"DNMT3B,FOS,RARG,SRF",4,-0.3693406517448523,0.3693406517448523
4,FOS+FOXP3+ZNF202+NPM1,"FOS,FOXP3,NPM1,ZNF202",4,-0.3693082094437004,0.3693082094437004
3,FOS+DNMT3B+ZNF202,"DNMT3B,FOS,ZNF202",3,-0.3691535177075691,0.3691535177075691
4,FOS+SMAD7+RARG+ZNF202,"FOS,RARG,SMAD7,ZNF202",4,-0.36906626859410463,0.36906626859410463
3,FOS+FOXP3+HOXC13,"FOS,FOXP3,HOXC13",3,-0.36873467009375493,0.36873467009375493
4,FOS+FOXP3+PAX3+ZNF202,"FOS,FOXP3,PAX3,ZNF202",4,-0.3686378947353361,0.3686378947353361
4,FOS+HEYL+RARG+NPM1,"FOS,HEYL,NPM1,RARG",4,-0.36854435213399417,0.36854435213399417
4,FOS+PAX3+HEYL+RARG,"FOS,HEYL,PAX3,RARG",4,-0.36787403742562985,0.36787403742562985
3,FOS+SMAD7+NPM1,"FOS,NPM1,SMAD7",3,-0.3674945997433582,0.3674945997433582
4,STAT1+ZBTB20+HOXC13+AEBP1,"AEBP1,HOXC13,STAT1,ZBTB20",4,-0.367085736131158,0.367085736131158
3,FOS+PAX3+SMAD7,"FOS,PAX3,SMAD7",3,-0.36682428503499387,0.36682428503499387
4,FOS+RARG+ZNF202+NPM1,"FOS,NPM1,RARG,ZNF202",4,-0.3668199010848594,0.3668199010848594
3,FOS+NFIA+SRF,"FOS,NFIA,SRF",3,-0.36681426195822814,0.36681426195822814
4,FOS+HEYL+ZNF202+SRF,"FOS,HEYL,SRF,ZNF202",4,-0.366528626034411,0.366528626034411
4,FOS+FOXP3+SFPQ+SRF,"FOS,FOXP3,SFPQ,SRF",4,-0.36640395179492014,0.36640395179492014
3,FOS+RARG+HOXC13,"FOS,HOXC13,RARG",3,-0.36624636173491393,0.36624636173491393
4,FOS+FOXP3+RARG+DNMT3B,"DNMT3B,FOS,FOXP3,RARG",4,-0.36616161684481935,0.36616161684481935
4,FOS+PAX3+RARG+ZNF202,"FOS,PAX3,RARG,ZNF202",4,-0.3661495863764951,0.3661495863764951
3,FOS+SRF+ZNF165,"FOS,SRF,ZNF165",3,-0.3659900107204801,0.3659900107204801
3,FOS+HEYL+SFPQ,"FOS,HEYL,SFPQ",3,-0.3654529604479307,0.3654529604479307
3,FOS+HES1+SRF,"FOS,HES1,SRF",3,-0.36485912696324374,0.36485912696324374
3,FOS+PAX3+NPM1,"FOS,NPM1,PAX3",3,-0.36457791752574864,0.36457791752574864
4,FOS+RARG+SFPQ+SRF,"FOS,RARG,SFPQ,SRF",4,-0.36391564343607913,0.36391564343607913
3,FOS+SFPQ+ZNF202,"FOS,SFPQ,ZNF202",3,-0.3637285093987959,0.3637285093987959
3,FOS+FOXP3+NFIA,"FOS,FOXP3,NFIA",3,-0.3636352270581952,0.3636352270581952
4,FOS+FOXP3+HEYL+ZNF202,"FOS,FOXP3,HEYL,ZNF202",4,-0.36334959113437804,0.36334959113437804
3,FOS+FOXP3+ZNF165,"FOS,FOXP3,ZNF165",3,-0.36281097582044713,0.36281097582044713
4,FOS+FOXP3+SMAD7+SRF,"FOS,FOXP3,SMAD7,SRF",4,-0.36248697278102526,0.36248697278102526
4,STAT1+ZBTB20+NFIA+AEBP1,"AEBP1,NFIA,STAT1,ZBTB20",4,-0.36198629309559827,0.36198629309559827
3,FOS+FOXP3+HES1,"FOS,FOXP3,HES1",3,-0.3616800920632108,0.3616800920632108
3,FOS+SMAD7+HEYL,"FOS,HEYL,SMAD7",3,-0.3615359814340358,0.3615359814340358
4,STAT1+ZBTB20+AEBP1+ZNF165,"AEBP1,STAT1,ZBTB20,ZNF165",4,-0.3611620418578502,0.3611620418578502
3,FOS+RARG+NFIA,"FOS,NFIA,RARG",3,-0.36114691869935417,0.36114691869935417
4,FOS+HEYL+RARG+ZNF202,"FOS,HEYL,RARG,ZNF202",4,-0.36086128277553703,0.36086128277553703
4,FOS+FOXP3+RARG+SFPQ,"FOS,FOXP3,RARG,SFPQ",4,-0.36073660853604617,0.36073660853604617
4,ATF4+STAT1+ZBTB20+HOXC13,"ATF4,HOXC13,STAT1,ZBTB20",4,-0.36040005093930283,0.36040005093930283
3,FOS+RARG+ZNF165,"FOS,RARG,ZNF165",3,-0.3603226674616061,0.3603226674616061
4,FOS+FOXP3+SRF+NPM1,"FOS,FOXP3,NPM1,SRF",4,-0.36024060527178003,0.36024060527178003
3,FOS+DNMT3B+SRF,"DNMT3B,FOS,SRF",3,-0.3600859135356487,0.3600859135356487
4,STAT1+ZBTB20+HES1+AEBP1,"AEBP1,HES1,STAT1,ZBTB20",4,-0.36003115810061387,0.36003115810061387
4,FOS+SMAD7+RARG+SRF,"FOS,RARG,SMAD7,SRF",4,-0.35999866442218426,0.35999866442218426
3,FOS+SMAD7+ZNF202,"FOS,SMAD7,ZNF202",3,-0.35981153038490105,0.35981153038490105
4,FOS+FOXP3+PAX3+SRF,"FOS,FOXP3,PAX3,SRF",4,-0.3595702905634157,0.3595702905634157
3,FOS+HEYL+NPM1,"FOS,HEYL,NPM1",3,-0.3592896139247906,0.3592896139247906
3,FOS+RARG+HES1,"FOS,HES1,RARG",3,-0.35919178370436977,0.35919178370436977
3,FOS+PAX3+HEYL,"FOS,HEYL,PAX3",3,-0.35861929921642627,0.35861929921642627
4,FOS+RARG+SRF+NPM1,"FOS,NPM1,RARG,SRF",4,-0.357752296912939,0.357752296912939
3,FOS+ZNF202+NPM1,"FOS,NPM1,ZNF202",3,-0.3575651628756558,0.3575651628756558
4,FOS+PAX3+RARG+SRF,"FOS,PAX3,RARG,SRF",4,-0.3570819822045747,0.3570819822045747
2,FOS+HOXC13,"FOS,HOXC13",2,-0.35699162352571034,0.35699162352571034
3,FOS+FOXP3+DNMT3B,"DNMT3B,FOS,FOXP3",3,-0.35690687863561577,0.35690687863561577
3,FOS+PAX3+ZNF202,"FOS,PAX3,ZNF202",3,-0.3568948481672915,0.3568948481672915
4,FOS+FOXP3+SMAD7+RARG,"FOS,FOXP3,RARG,SMAD7",4,-0.3568196295221513,0.3568196295221513
4,ATF4+STAT1+ZBTB20+NFIA,"ATF4,NFIA,STAT1,ZBTB20",4,-0.35530060790374307,0.35530060790374307
4,STAT1+ZBTB20+DNMT3B+AEBP1,"AEBP1,DNMT3B,STAT1,ZBTB20",4,-0.35525794467301886,0.35525794467301886
3,FOS+SFPQ+SRF,"FOS,SFPQ,SRF",3,-0.35466090522687554,0.35466090522687554
4,FOS+FOXP3+RARG+NPM1,"FOS,FOXP3,NPM1,RARG",4,-0.35457326201290607,0.35457326201290607
4,ATF4+STAT1+ZBTB20+ZNF165,"ATF4,STAT1,ZBTB20,ZNF165",4,-0.35447635666599503,0.35447635666599503
3,FOS+RARG+DNMT3B,"DNMT3B,FOS,RARG",3,-0.35441857027677476,0.35441857027677476
4,FOS+FOXP3+HEYL+SRF,"FOS,FOXP3,HEYL,SRF",4,-0.35428198696245766,0.35428198696245766
4,FOS+FOXP3+PAX3+RARG,"FOS,FOXP3,PAX3,RARG",4,-0.35390294730454175,0.35390294730454175
4,ATF4+STAT1+ZBTB20+HES1,"ATF4,HES1,STAT1,ZBTB20",4,-0.3533454729087587,0.3533454729087587
4,FOS+FOXP3+ZNF202+SRF,"FOS,FOXP3,SRF,ZNF202",4,-0.3525575359133229,0.3525575359133229
2,FOS+NFIA,"FOS,NFIA",2,-0.3518921804901506,0.3518921804901506
4,FOS+HEYL+RARG+SRF,"FOS,HEYL,RARG,SRF",4,-0.35179367860361666,0.35179367860361666
3,FOS+HEYL+ZNF202,"FOS,HEYL,ZNF202",3,-0.35160654456633345,0.35160654456633345
3,FOS+FOXP3+SFPQ,"FOS,FOXP3,SFPQ",3,-0.3514818703268426,0.3514818703268426
2,FOS+ZNF165,"FOS,ZNF165",2,-0.35106792925240254,0.35106792925240254
3,FOS+SMAD7+SRF,"FOS,SMAD7,SRF",3,-0.3507439262129807,0.3507439262129807
4,FOS+RARG+ZNF202+SRF,"FOS,RARG,SRF,ZNF202",4,-0.3500692275544819,0.3500692275544819
2,FOS+HES1,"FOS,HES1",2,-0.3499370454951662,0.3499370454951662
4,STAT1+ZBTB20+SFPQ+AEBP1,"AEBP1,SFPQ,STAT1,ZBTB20",4,-0.3498329363642457,0.3498329363642457
3,FOS+RARG+SFPQ,"FOS,RARG,SFPQ",3,-0.3489935619680016,0.3489935619680016
4,FOS+FOXP3+HEYL+RARG,"FOS,FOXP3,HEYL,RARG",4,-0.3486146437035837,0.3486146437035837
4,ATF4+STAT1+ZBTB20+DNMT3B,"ATF4,DNMT3B,STAT1,ZBTB20",4,-0.34857225948116366,0.34857225948116366
3,FOS+SRF+NPM1,"FOS,NPM1,SRF",3,-0.34849755870373544,0.34849755870373544
3,FOS+PAX3+SRF,"FOS,PAX3,SRF",3,-0.3478272439953711,0.3478272439953711
3,FOS+FOXP3+SMAD7,"FOS,FOXP3,SMAD7",3,-0.3475648913129477,0.3475648913129477
4,FOS+FOXP3+RARG+ZNF202,"FOS,FOXP3,RARG,ZNF202",4,-0.3468901926544489,0.3468901926544489
4,STAT1+SMAD7+ZBTB20+AEBP1,"AEBP1,SMAD7,STAT1,ZBTB20",4,-0.3459159573503508,0.3459159573503508
3,FOS+FOXP3+NPM1,"FOS,FOXP3,NPM1",3,-0.3453185238037025,0.3453185238037025
2,FOS+DNMT3B,"DNMT3B,FOS",2,-0.3451638320675712,0.3451638320675712
3,FOS+SMAD7+RARG,"FOS,RARG,SMAD7",3,-0.3450765829541067,0.3450765829541067
3,FOS+FOXP3+PAX3,"FOS,FOXP3,PAX3",3,-0.34464820909533816,0.34464820909533816
4,STAT1+ZBTB20+NPM1+AEBP1,"AEBP1,NPM1,STAT1,ZBTB20",4,-0.34366958984110557,0.34366958984110557
4,ATF4+STAT1+ZBTB20+SFPQ,"ATF4,SFPQ,STAT1,ZBTB20",4,-0.3431472511723905,0.3431472511723905
4,STAT1+PAX3+ZBTB20+AEBP1,"AEBP1,PAX3,STAT1,ZBTB20",4,-0.34299927513274125,0.34299927513274125
3,FOS+RARG+NPM1,"FOS,NPM1,RARG",3,-0.3428302154448615,0.3428302154448615
3,FOS+HEYL+SRF,"FOS,HEYL,SRF",3,-0.34253894039441307,0.34253894039441307
3,FOS+PAX3+RARG,"FOS,PAX3,RARG",3,-0.34215990073649716,0.34215990073649716
3,FOS+ZNF202+SRF,"FOS,SRF,ZNF202",3,-0.3408144893452783,0.3408144893452783
4,STAT1+ZBTB20+NFIA+HOXC13,"HOXC13,NFIA,STAT1,ZBTB20",4,-0.340139624871068,0.340139624871068
2,FOS+SFPQ,"FOS,SFPQ",2,-0.339738823758798,0.339738823758798
3,FOS+FOXP3+HEYL,"FOS,FOXP3,HEYL",3,-0.3393599054943801,0.3393599054943801
4,STAT1+ZBTB20+HOXC13+ZNF165,"HOXC13,STAT1,ZBTB20,ZNF165",4,-0.33931537363332,0.33931537363332
4,ATF4+STAT1+SMAD7+ZBTB20,"ATF4,SMAD7,STAT1,ZBTB20",4,-0.3392302721584956,0.3392302721584956
4,STAT1+ZBTB20+HES1+HOXC13,"HES1,HOXC13,STAT1,ZBTB20",4,-0.3381844898760836,0.3381844898760836
4,FOS+FOXP3+RARG+SRF,"FOS,FOXP3,RARG,SRF",4,-0.33782258848252855,0.33782258848252855
4,STAT1+HEYL+ZBTB20+AEBP1,"AEBP1,HEYL,STAT1,ZBTB20",4,-0.3377109715317832,0.3377109715317832
3,FOS+FOXP3+ZNF202,"FOS,FOXP3,ZNF202",3,-0.33763545444524534,0.33763545444524534
4,ATF4+STAT1+ZBTB20+NPM1,"ATF4,NPM1,STAT1,ZBTB20",4,-0.3369839046492504,0.3369839046492504
3,FOS+HEYL+RARG,"FOS,HEYL,RARG",3,-0.3368715971355391,0.3368715971355391
4,ATF4+STAT1+PAX3+ZBTB20,"ATF4,PAX3,STAT1,ZBTB20",4,-0.33631358994088606,0.33631358994088606
4,STAT1+ZBTB20+ZNF202+AEBP1,"AEBP1,STAT1,ZBTB20,ZNF202",4,-0.33598652048264843,0.33598652048264843
2,FOS+SMAD7,"FOS,SMAD7",2,-0.3358218447449031,0.3358218447449031
3,FOS+RARG+ZNF202,"FOS,RARG,ZNF202",3,-0.33514714608640434,0.33514714608640434
4,STAT1+ZBTB20+NFIA+ZNF165,"NFIA,STAT1,ZBTB20,ZNF165",4,-0.3342159305977602,0.3342159305977602
2,FOS+NPM1,"FOS,NPM1",2,-0.3335754772356579,0.3335754772356579
4,STAT1+ZBTB20+DNMT3B+HOXC13,"DNMT3B,HOXC13,STAT1,ZBTB20",4,-0.3334112764484886,0.3334112764484886
4,STAT1+ZBTB20+HES1+NFIA,"HES1,NFIA,STAT1,ZBTB20",4,-0.33308504684052387,0.33308504684052387
2,FOS+PAX3,"FOS,PAX3",2,-0.3329051625272936,0.3329051625272936
4,STAT1+ZBTB20+HES1+ZNF165,"HES1,STAT1,ZBTB20,ZNF165",4,-0.3322607956027758,0.3322607956027758
4,ATF4+STAT1+HOXC13+AEBP1,"AEBP1,ATF4,HOXC13,STAT1",4,-0.3320399734638427,0.3320399734638427
4,ATF4+STAT1+HEYL+ZBTB20,"ATF4,HEYL,STAT1,ZBTB20",4,-0.331025286339928,0.331025286339928
4,ATF4+STAT1+ZBTB20+ZNF202,"ATF4,STAT1,ZBTB20,ZNF202",4,-0.32930083529079324,0.32930083529079324
3,FOS+FOXP3+SRF,"FOS,FOXP3,SRF",3,-0.32856785027332497,0.32856785027332497
4,STAT1+ZBTB20+DNMT3B+NFIA,"DNMT3B,NFIA,STAT1,ZBTB20",4,-0.32831183341292886,0.32831183341292886
4,STAT1+ZBTB20+SFPQ+HOXC13,"HOXC13,SFPQ,STAT1,ZBTB20",4,-0.32798626813971543,0.32798626813971543
2,FOS+HEYL,"FOS,HEYL",2,-0.3276168589263355,0.3276168589263355
4,STAT1+ZBTB20+DNMT3B+ZNF165,"DNMT3B,STAT1,ZBTB20,ZNF165",4,-0.3274875821751808,0.3274875821751808
4,ATF4+STAT1+NFIA+AEBP1,"AEBP1,ATF4,NFIA,STAT1",4,-0.3269405304282829,0.3269405304282829
4,STAT1+ZBTB20+SRF+AEBP1,"AEBP1,SRF,STAT1,ZBTB20",4,-0.32691891631072806,0.32691891631072806
4,STAT1+ZBTB20+DNMT3B+HES1,"DNMT3B,HES1,STAT1,ZBTB20",4,-0.32635669841794446,0.32635669841794446
4,ATF4+STAT1+AEBP1+ZNF165,"AEBP1,ATF4,STAT1,ZNF165",4,-0.3261162791905349,0.3261162791905349
3,FOS+RARG+SRF,"FOS,RARG,SRF",3,-0.32607954191448396,0.32607954191448396
2,FOS+ZNF202,"FOS,ZNF202",2,-0.32589240787720075,0.32589240787720075
4,ATF4+STAT1+HES1+AEBP1,"AEBP1,ATF4,HES1,STAT1",4,-0.3249853954332985,0.3249853954332985
4,STAT1+SMAD7+ZBTB20+HOXC13,"HOXC13,SMAD7,STAT1,ZBTB20",4,-0.32406928912582056,0.32406928912582056
4,STAT1+FOXP3+ZBTB20+AEBP1,"AEBP1,FOXP3,STAT1,ZBTB20",4,-0.3237398814106951,0.3237398814106951
3,FOS+FOXP3+RARG,"FOS,FOXP3,RARG",3,-0.322900507014451,0.322900507014451
4,STAT1+ZBTB20+SFPQ+NFIA,"NFIA,SFPQ,STAT1,ZBTB20",4,-0.3228868251041557,0.3228868251041557
4,STAT1+ZBTB20+SFPQ+ZNF165,"SFPQ,STAT1,ZBTB20,ZNF165",4,-0.32206257386640763,0.32206257386640763
4,STAT1+ZBTB20+NPM1+HOXC13,"HOXC13,NPM1,STAT1,ZBTB20",4,-0.32182292161657533,0.32182292161657533
4,STAT1+ZBTB20+RARG+AEBP1,"AEBP1,RARG,STAT1,ZBTB20",4,-0.3212515730518541,0.3212515730518541
4,STAT1+PAX3+ZBTB20+HOXC13,"HOXC13,PAX3,STAT1,ZBTB20",4,-0.321152606908211,0.321152606908211
4,STAT1+ZBTB20+SFPQ+HES1,"HES1,SFPQ,STAT1,ZBTB20",4,-0.3209316901091713,0.3209316901091713
4,ATF4+STAT1+ZBTB20+SRF,"ATF4,SRF,STAT1,ZBTB20",4,-0.32023323111887286,0.32023323111887286
