gene,mean_high,mean_low,delta,cohens_d,p_value,n_high,n_low,fdr,neg_log10_p
PAK2,-0.2423752525648468,-0.15826411224749898,-0.08411114031734782,-0.3200996707830958,1.3314730207868364e-05,302,303,0.00876632326364476,4.875667629106459
AURKA,-1.256241571347632,-1.1588206744641592,-0.09742089688347289,-0.3339403909217278,1.48965391432272e-05,302,303,0.009469575831220465,4.826914617868419
ILK,-0.39521986314753244,-0.2822041289312222,-0.11301573421631023,-0.3443533946323403,1.751718369869018e-05,302,303,0.010764309382845115,4.756535715658487
CD96,-0.06786163613142357,-0.031031675320947923,-0.03682996081047565,-0.3229642957658149,1.8381585941670657e-05,302,303,0.01093111409144189,4.735617020914957
CAD,-0.4257914117411259,-0.5650625811542229,0.13927116941309703,0.31618186897158845,2.0962261052251132e-05,302,303,0.0120762275780703,4.678561874858381
PXN,-0.4120681769609086,-0.3368827648180926,-0.07518541214281599,-0.3050448416828423,2.2079033188823543e-05,302,303,0.01233415081321097,4.656019947697905
RAC1,-0.8283135384659913,-0.6903082748373844,-0.13800526362860688,-0.34879953525514024,2.334867121080376e-05,302,303,0.012659786875622567,4.631737830397073
TEN1,-0.5437448004049703,-0.6698409246949723,0.12609612429000194,0.3591310458455162,2.368900543973106e-05,302,303,0.012477337579469774,4.6254531723335335
CTPS1,-0.670212806109747,-0.8500873262540389,0.17987452014429195,0.35724679087805106,2.3885595969537307e-05,302,303,0.012231415602733895,4.621863918163235
GART,-0.3412037581032851,-0.47946507290459084,0.1382613148013057,0.34105055110702537,2.494342318901644e-05,302,303,0.012262186839720484,4.603043945000153
QRICH1,-0.36551137209586637,-0.29700869782117456,-0.06850267427469181,-0.33758962131462006,2.494342318901644e-05,302,303,0.012262186839720484,4.603043945000153
BRCA1,-0.542154270594086,-0.44546358846081957,-0.09669068213326648,-0.3387253262781905,2.8449036513296152e-05,302,303,0.01344764072109268,4.5459324373196806
MYBL2,-0.5268583150016184,-0.6288541582749504,0.101995843273332,0.2795343625156219,2.8859698679222322e-05,302,303,0.013300713628786588,4.539708207637333
ADSL,-1.028501482067998,-1.245436935679105,0.216935453611107,0.3271508119050279,3.0747038951557544e-05,302,303,0.013824918611511302,4.512196701967224
CDIN1,-0.2225464247049391,-0.3588102709437532,0.13626384623881407,0.3893039306664662,3.1380477950027335e-05,302,303,0.013773788357351284,4.50334044604294
INTS12,-0.49521925381641035,-0.3852970625891016,-0.10992219122730873,-0.3503668609055504,3.410957158761504e-05,302,303,0.014623487260876356,4.467123735248222
DHODH,-0.40972893756043816,-0.5380346026443108,0.12830566508387264,0.3563079367385602,3.8126112042227994e-05,302,303,0.015973974443147115,4.41877748018916
PAICS,-0.5431912203609265,-0.6866623175777749,0.14347109721684836,0.3433062309060065,3.921800222107949e-05,302,303,0.016066308243235565,4.406514533219469
CCNC,-0.26248901442678163,-0.37773854031507414,0.11524952588829251,0.29390005732282104,3.977501402605657e-05,302,303,0.01594026920805115,4.400389658533979
GCLC,-0.045916202559017454,-0.144379290941706,0.09846308838268855,0.4262267100093323,4.1994619895021746e-05,302,303,0.01647171952690906,4.376806345306154
ADSS2,-0.43028358024599284,-0.5612807060010815,0.13099712575508865,0.3268942211191731,4.2588972835414845e-05,302,303,0.016356827379601514,4.370702834152378
MSMO1,0.1531312677112018,0.08251850094851632,0.07061276676268549,0.3602198253012261,4.2846130883476586e-05,302,303,0.01611976373136512,4.368088389886011
BTBD3,-0.04048928510260803,0.0051151267061452085,-0.04560441180875324,-0.3214666402631722,4.301838719845415e-05,302,303,0.015860879360070045,4.366345875769605
WWTR1,-0.4605063707285478,-0.3550056035981581,-0.1055007671303897,-0.3196399424780236,4.8793233498160374e-05,302,303,0.01763731881448209,4.311640400500635
FRG2C,-0.26984516909984635,-0.20510927451628785,-0.0647358945835585,-0.3493267621213093,5.0502430132962036e-05,240,254,0.017904082682714522,4.2966877235062295
UMPS,-0.5483471285781104,-0.7050731603075419,0.15672603172943145,0.30639177315797833,5.077523708386898e-05,302,303,0.01766116029511556,4.294348040075285
SIN3B,-0.0017752991548388153,-0.05100496236324748,0.049229663208408665,0.30785073796903645,5.367857769698139e-05,302,303,0.01832526999710837,4.270199000039809
MTHFD1,-0.299967054672388,-0.4276732876050861,0.12770623293269812,0.34526201928440137,6.538435819577898e-05,302,303,0.021915648060712462,4.184526134882965
CPOX,-0.3378539703523376,-0.413227598000702,0.07537362764836442,0.29576318602542173,7.154553201650527e-05,302,303,0.02355253362007633,4.14541748253544
ZC3H4,-0.1486188447434673,-0.21729898695703734,0.06868014221357005,0.33431973526296477,7.482828363336069e-05,302,303,0.024201042259315866,4.125934216251095
MED12,-0.5071350273559778,-0.6651287838245912,0.15799375646861336,0.32328146983203787,7.600312860895936e-05,302,303,0.024157201308727,4.119168529960774
DPY30,-0.3582302157299617,-0.45203816081320203,0.09380794508324031,0.3495606547724231,8.05659939835844e-05,302,303,0.025173459306565737,4.09384823042418
RAD50,-0.07706812622754025,-0.143838266111914,0.06677013988437375,0.31491172297562486,8.755959372745797e-05,302,303,0.02690268517276146,4.057696262206122
BLNK,0.040271666388825705,0.0016676589640063414,0.03860400742481936,0.3368090800891056,8.978438974808554e-05,302,303,0.026913418292779785,4.046799164842533
TAFAZZIN,-0.42214802349161296,-0.5506836141964179,0.12853559070480491,0.3085426209816423,8.978438974808554e-05,302,303,0.026913418292779785,4.046799164842533
DIO2,-0.03307332046284209,0.0014441230004568495,-0.034517443463298936,-0.3050146947460796,9.188535051564405e-05,302,303,0.02688740375803013,4.036753723623253
PPCS,-0.28346667601730513,-0.3695358959282068,0.08606921991090166,0.35955785233657345,9.475893327785612e-05,302,303,0.027295014609019962,4.023379836870213
TRIO,-0.13253186834409866,-0.07399236990235386,-0.0585394984417448,-0.3068871687067642,9.865944015482758e-05,302,303,0.027981335065449944,4.005861353280516
TUBA1C,-0.9710828126931009,-0.8678913533639805,-0.10319145932912044,-0.2856806796445323,0.00011568276576765199,237,249,0.03231229980191916,3.9367313367225165
MALSU1,-0.08843285132762327,-0.15654097374784653,0.06810812242022327,0.29633615261186264,0.00011760387384224157,302,303,0.03211892465602553,3.9295783724724633
EVX1,0.08688774132789127,0.04663140994061512,0.040256331387276155,0.3225793126400172,0.00011760387384224157,302,303,0.03211892465602553,3.9295783724724633
HMGB1,-0.7637116882734412,-0.8584242179991015,0.09471252972566035,0.295666873748261,0.0001178274923865279,302,303,0.031480432205009304,3.9287533649078767
CLASRP,-0.4074449708885146,-0.4762746548165146,0.06882968392799999,0.28154860693200934,0.00011850075620664508,302,303,0.03120802058099289,3.9262788782165337
DNLZ,-0.43861945534050467,-0.5415882131927114,0.10296875785220677,0.2953320386771322,0.00012169089808561172,302,303,0.031596784594482424,3.914741903766809
SDHA,-0.2749983028913031,-0.39086828054990175,0.11586997765859863,0.3476673428994151,0.00012261713347248499,302,303,0.03139509521618418,3.9114488409704355
SEC14L1,0.07495421022831353,0.012423416251347784,0.06253079397696575,0.3388192992918983,0.00012662828749779052,302,303,0.03197797917838039,3.8974692664204795
PMM2,-0.27747291447410793,-0.3889048563952272,0.11143194192111927,0.3249084235068904,0.00013026994197002642,302,303,0.03245305919212753,3.885155780315504
MAU2,-0.4699414374784018,-0.5910288373677216,0.12108739988931982,0.3178639276056027,0.00013051619509127124,302,303,0.032080880753434474,3.884335595587132
MEA1,-0.12504936403863742,-0.16458718817984172,0.0395378241412043,0.31855146548517893,0.00013655954257409974,302,303,0.03312467325465169,3.864677946622944
RTTN,-0.48216509795347073,-0.5657100892062676,0.08354499125279691,0.2653791373492353,0.00013707487851897965,302,303,0.03281786214931675,3.863042130332756
ELMO2,-0.3771755540096695,-0.2640928862718319,-0.1130826677378376,-0.3337127876601061,0.00013811105128054305,302,303,0.03264201577380527,3.8597715689367154
TBC1D5,-0.09984140554930951,-0.1478008056008725,0.04795940005156299,0.2597220684883589,0.00014046947925974246,302,303,0.032779175318396865,3.852418027566539
CRKL,-1.0380426319726321,-0.862958547180265,-0.17508408479236715,-0.27995293308747554,0.0001428658022169919,302,303,0.032921638298378075,3.845071715826681
GMPS,-0.970325940028245,-1.1538487624788234,0.18352282245057838,0.3213872999371772,0.00014916583054793887,302,303,0.03394903810063275,3.8263306494103064
MAPK15,-0.2164127189835037,-0.17403769227535484,-0.042375026708148855,-0.29327956036487307,0.00015113455934406182,302,303,0.03397762928668024,3.820636215897396
CAPSL,0.07362417189933797,0.10546238778292573,-0.03183821588358776,-0.28734810054407783,0.00015718853087623937,302,303,0.03491289839401775,3.803579145057892
DMXL1,-0.049679391669567405,-0.11762402264474392,0.06794463097517651,0.3581586959332507,0.00015777685179294994,302,303,0.034626384080988476,3.8019567139024164
AP2M1,-0.7641762639483238,-0.9161844781175073,0.15200821416918342,0.3339280612489604,0.00015836724455157148,302,303,0.03434706062715553,3.800334639549242
ATIC,-0.38920502740229856,-0.5196046239126317,0.13039959651033317,0.3393150927541185,0.000160150921814259,302,303,0.034330026088905403,3.7954705572331044
MARK3,0.00537157323611717,0.058719599561787,-0.05334802632566983,-0.3291521577594541,0.00016286191823645607,302,303,0.03450987888148354,3.788180454262562
ATP6V0E1,-0.1509307675653506,-0.24994095768081498,0.09901019011546439,0.29777689464155793,0.00017317616686115639,302,303,0.0362784390464252,3.7615118774046845
CCT6A,-1.3956051275070374,-1.2958147786763643,-0.09979034883067306,-0.28159476901407965,0.00017905798556091618,302,303,0.0370891456608482,3.747006305717672
PPAT,-0.5669539698523147,-0.694450391585321,0.12749642173300624,0.2876049797264137,0.00018139568413746212,302,303,0.037155882634156825,3.7413730501181646
TADA2B,-0.18472036988777124,-0.31478533202993003,0.1300649621421588,0.3220628025916432,0.00018410246704639365,302,303,0.037295922857145794,3.7349403917379376
IGF2BP1,-0.02811347737730618,-0.0736851159697725,0.04557163859246631,0.28494598111776526,0.000187192968237758,302,303,0.03750980836372901,3.7277104692351837
PAQR6,-0.2994052879402939,-0.2559918758971842,-0.04341341204310972,-0.30438298829555366,0.0001910364766679491,302,303,0.037868359649178944,3.7188837002752755
UBR4,-1.2680260617303374,-1.1053078024726828,-0.1627182592576546,-0.32165070618550096,0.00019712261984453585,302,303,0.03865910103014913,3.705263537516559
POU1F1,-0.03863742928171567,-0.001704228727380061,-0.03693320055433561,-0.29820626117293875,0.00019821537922282395,302,303,0.038464215957607996,3.7028626523104267
AP2S1,-0.7442525296018471,-0.9126728449056899,0.16842031530384283,0.3507380334170869,0.00021530515177774104,302,303,0.04134531742731933,3.6669455783424354
C1orf74,-0.22004115180431377,-0.17183408688128463,-0.04820706492302915,-0.3196308184027465,0.00021968819488264523,302,303,0.04175208116145944,3.658193279606899
HTRA2,-0.10488915182614268,-0.18628624485050363,0.08139709302436095,0.34280194041453466,0.00023937652620274164,302,303,0.04502965571987288,3.620918439729324
DTYMK,-1.539209910585938,-1.7431634890717895,0.2039535784858515,0.30492406703046937,0.00024333067767967482,302,303,0.045311121646715205,3.6138031343609462
STEEP1,-0.23257536831055786,-0.31096721917279924,0.07839185086224137,0.24861708945535807,0.00024555382212827727,302,303,0.04526784710934791,3.6098533015392955
FARP1,0.06637599185011202,0.04286793896147863,0.02350805288863339,0.2514998752396588,0.0002654748858553951,302,303,0.04845573782915058,3.5759765572578637
SPMIP6,-0.17689372490597144,-0.12147781242973213,-0.05541591247623931,-0.3035508988226458,0.0002664373480311768,302,303,0.04815463246034063,3.574404897718819
ILRUN,-0.13216764164821648,-0.09080203824847616,-0.041365603399740325,-0.2885733161051459,0.0002693443974548942,302,303,0.048207417156125976,3.569692053642175
PGM3,-0.21415425935459217,-0.3128147186012474,0.0986604592466552,0.30179630564555066,0.0002708090463147246,302,303,0.04800350739242258,3.567336832235985
MNT,-0.03517862539659174,-0.09808002040307069,0.06290139500647896,0.24419114562879,0.0002717896226699598,302,303,0.04771849232305437,3.5657671292930417
TRMT61A,-0.21977829548190234,-0.30069372737872946,0.08091543189682712,0.2852940505826315,0.000281780111593581,302,303,0.04900581469082703,3.550089663213798
RPS3,-2.2536684079950233,-2.1340302668108735,-0.11963814118414984,-0.29997109927323445,0.00028484371493358907,302,303,0.04907564378318425,3.5453933587938358
PFAS,-0.40105841165556844,-0.5124870990029025,0.11142868734733402,0.26357360647147504,0.00028845735560288974,302,303,0.04923806806054882,3.5399183821452
BIN1,-0.12958712139641348,-0.09787268010119886,-0.031714441295214627,-0.24273420207474275,0.0002947522695981439,302,303,0.04985099165175948,3.5305428421441363
SKA3,-0.7822397872182458,-0.6920162959818128,-0.09022349123643303,-0.27128515089786187,0.0003071787489026431,302,303,0.051480365782002054,3.512608832760172
WDR59,-0.29594292474634726,-0.37201266543331746,0.0760697406869702,0.32067684041305267,0.0003138552367323813,302,303,0.05212541701947252,3.5032706206694666
SLC16A1,-0.19598933025731505,-0.301961739914573,0.10597240965725793,0.3886267119277041,0.0003172441973119462,302,303,0.05221782837005114,3.498606312805989
MED24,-0.40930814244242375,-0.5283848843768438,0.11907674193442008,0.273260882305097,0.00031952250240689433,302,303,0.05212741001655838,3.4954985511925454
CHCHD5,-0.2624928696643872,-0.2204630224058878,-0.04202984725849937,-0.29829930005830296,0.0003258670610865782,302,303,0.05269613395729008,3.486959536163591
GJC1,-0.18048563176931467,-0.13707391370716743,-0.04341171806214725,-0.26119508223320437,0.00034012122458081323,302,303,0.054286881170106424,3.4683662659481502
VCL,-0.3559454044374019,-0.29024135185175626,-0.06570405258564566,-0.3076553714801864,0.00034012122458081323,302,303,0.054286881170106424,3.4683662659481502
RAD1,-0.4825745759225056,-0.5650424046982034,0.08246782877569786,0.27723866378578527,0.0003431633453175084,302,303,0.05407022453784843,3.46449910711848
FANCB,0.16111653672288526,0.1090477955827018,0.05206874114018345,0.34041659624627923,0.00036259994131437515,302,303,0.05664855862822463,3.440572270529658
ACHE,-0.26697940211364496,-0.21671295791702166,-0.050266444196623294,-0.2481379033436527,0.0003638886137303346,302,303,0.05637215625309847,3.439031533508159
RBSN,-0.2740002783194843,-0.3615388134347723,0.08753853511528797,0.3181604276534936,0.0003750165164403919,302,303,0.057611912338155206,3.425949604696376
PLCL2,-0.034411953849631895,-0.061832249048144404,0.02742029519851251,0.19315306973075305,0.0003776806790878568,302,303,0.05754168032218711,3.4228752316939275
SKA1,-0.5668707140662942,-0.4810261759130599,-0.08584453815323428,-0.2605328754093663,0.0003783494784865216,302,303,0.057171087179500216,3.4221068603235634
NUP155,-1.0127444525720055,-0.9422322917407426,-0.07051216083126288,-0.2636361585294011,0.00038103576155839404,302,303,0.0571088964579593,3.4190342623332257
GLE1,-0.688787410745462,-0.6298374445080256,-0.058949966237436424,-0.26681478752306537,0.0003885152413935931,302,303,0.057760310282991036,3.410591939222665
LIPT1,-0.1753085164210299,-0.26567216945394084,0.09036365303291094,0.29728727153975343,0.00038988980122520547,302,303,0.0575009478846933,3.409058124980123
SKA2,-0.6364576958746504,-0.5548163119912952,-0.08164138388335518,-0.29013569371629605,0.0004060272952263887,302,303,0.05940566021824187,3.3914447699505272
STN1,-0.44347499452293754,-0.5373354337116537,0.09386043918871617,0.2867250390091898,0.0004081775966546232,302,303,0.059250031451401404,3.389150835769582
ADAMTSL3,0.06204014590927712,0.10191835332887643,-0.03987820741959931,-0.2946339917335835,0.00041251014857417986,302,303,0.05941112960128911,3.3845653624703016
SFXN5,-0.04656561106989397,-0.015928527150113437,-0.030637083919780535,-0.29613745392510843,0.0004295193218929226,302,303,0.06138130774493045,3.367017294690177
PPIL1,-0.8071477931730471,-0.9065066189261666,0.0993588257531195,0.20819961831021563,0.0004409626678698557,302,303,0.06253189832446761,3.355598176573899
PSMB7,-1.229820421701997,-1.116392640921717,-0.11342778078027993,-0.2942600403507916,0.00044328522177987725,302,303,0.06238139743138959,3.3533167469466245
EBF1,-0.049929087424507704,-0.16536047701458273,0.11543138959007503,0.37273329345249917,0.0004471815352174208,302,303,0.06245296667979661,3.349516137408625
PLA2G2C,0.4511570877910585,0.6116730437099965,-0.16051595591893802,-1.3794736326440142,0.00044800436265626196,10,19,0.062097446808783374,3.3487177568315083
URM1,-0.7036264609574134,-0.7840862280699379,0.08045976711252445,0.28782693280001775,0.0004550702375135477,302,303,0.0626061181235989,3.3419215672760885
NCKAP1,-0.5359126293548183,-0.4426723177996592,-0.0932403115551591,-0.27003722807701264,0.0005158194608682799,302,303,0.07043801304523511,3.287502276800115
NUP37,-0.1691241631266274,-0.2378586536964136,0.0687344905697862,0.27643622735835777,0.0005312264676215827,302,303,0.0720085289014991,3.2747202949810728
BARHL1,-0.053059389542417096,-0.08558608947900888,0.03252669993659178,0.29203454336404894,0.0005349134410599052,302,303,0.07197904588276899,3.2717164892150827
VPS52,-0.2988223558347697,-0.3858943122756858,0.08707195644091614,0.27987444782514664,0.0005414230759148936,302,303,0.07232706090210916,3.2664632381685186
CD81,0.041358569772597484,0.001159152123392459,0.040199417649205024,0.3098208683282793,0.0005432964832029533,302,303,0.07205518466076578,3.264963106176466
TRPV2,-0.17355900131865248,-0.14088520157379622,-0.03267379974485626,-0.2691181368952485,0.0005546643443060929,302,303,0.07303740848059159,3.2559697511372416
KREMEN2,-0.17052922427273565,-0.12178530860677877,-0.04874391566595687,-0.29179616412732756,0.000555621598616659,302,303,0.07264456858509297,3.2552208803251483
CCAR1,-0.7150879340565042,-0.792147979125848,0.07706004506934383,0.22515882124093506,0.0005585026022360524,302,303,0.07225259980506403,3.2529747990315854
DCLRE1B,-0.8105062864121213,-0.6923339182575347,-0.11817236815458665,-0.2926307159882954,0.0005585026022360524,302,303,0.07225259980506403,3.2529747990315854
TADA1,-0.20913645190885582,-0.3261651808906045,0.11702872898174865,0.28236732068074694,0.0005604309945778693,302,303,0.07174684295168764,3.251477854110911
RPL41,-0.30911097461964676,-0.24398931162789603,-0.06512166299175073,-0.28762054909689133,0.0005610243115901188,240,254,0.07132747023561269,3.2510183184931054
WDR24,-0.5698637277098593,-0.671440460796166,0.10157673308630677,0.3096529626456462,0.0005623655867615971,302,303,0.07100828487637015,3.24998126326707
MRPS24,-0.4417101394273597,-0.5291524207245124,0.0874422812971527,0.29346051118862954,0.0005672293114305844,302,303,0.0711351860967539,3.2462413351880905
BAMBI,-0.1429795384019497,-0.08147205379399726,-0.06150748460795245,-0.29631686588245654,0.0005731174840255065,302,303,0.071387978500069,3.2417563423711195
LENEP,0.05030350966170423,0.005068363882856421,0.04523514577884781,0.30540981259205263,0.0005760828668960953,302,303,0.07127575604852024,3.2395150408004305
MMGT1,-0.37153913121833504,-0.4633320068019217,0.09179287558358667,0.3062563573087123,0.0005890986969970966,302,303,0.07240022986094317,3.229811937860844
CDK5R1,0.08485378746456351,0.05586035449204654,0.02899343297251697,0.23661152757130274,0.0005941772818578133,302,303,0.0725407827221774,3.226083957299111
ATP5MGL,-0.17358824501029496,-0.21523038261855895,0.04164213760826399,0.2722547218489636,0.0006086149560207144,302,303,0.07381458364632809,3.2156573795535017
RNF123,-0.31891293433881474,-0.2752435697380896,-0.043669364600725125,-0.2732254209393473,0.0006233785557325259,302,303,0.0751110044113014,3.2052481415638576
TBC1D2B,-0.047634123762806346,-0.01329064806030402,-0.034343475702502325,-0.301581677681508,0.0006276575279387462,302,303,0.07513549693214797,3.202277258008363
PHOSPHO1,-0.10083113887221903,-0.1337922407349704,0.03296110186275136,0.26278361707057035,0.0006450481367463202,302,303,0.07671911226398975,3.1904078749100866
UBC,-0.4021548443136656,-0.2576283829060998,-0.1445264614075658,-0.36805767135151835,0.0006480378157897127,167,156,0.07658062265438047,3.188399650441737
OTUD7A,-0.021730694731522462,-0.05380791299196871,0.032077218260446246,0.2663653369808398,0.0006561437451104942,302,303,0.07704464930644561,3.183001006859715
ARMT1,-0.009275089378606164,0.031978901392893305,-0.041253990771499466,-0.24413569709863586,0.000658384056890285,302,303,0.07681841828336966,3.1815206943334644
ARGLU1,-0.6145733251422375,-0.5463284459976873,-0.06824487914455024,-0.25007449512052965,0.0006640159931295671,302,303,0.07698826939209792,3.1778214603243424
NGEF,0.038654405112400377,0.015661023883981787,0.02299338122841859,0.26134451961759797,0.0006685537596667764,302,303,0.07678995987200637,3.174863664560717
GET3,-0.6966871954835728,-0.8154433596724739,0.11875616418890111,0.27656718907003935,0.0006685537596667764,302,303,0.07678995987200637,3.174863664560717
DNAJC13,-0.275399585654021,-0.19131451813970488,-0.08408506751431613,-0.31152923947238453,0.0006708334392091294,302,303,0.07633836081370556,3.1733852971362477
DCPS,-0.15262670260899713,-0.25645552739162314,0.103828824782626,0.33826132572312323,0.0006731203440638845,302,303,0.07612867204182644,3.1719072833384168
MOB1A,-0.03139378075635888,-0.00425493605193057,-0.02713884470442831,-0.2084851626387084,0.0006869946797240965,302,303,0.0772240665897178,3.1630466262234394
SINHCAF,-0.5665481331212403,-0.6231948987968389,0.056646765675598565,0.1919608997316008,0.0006999458795013508,302,303,0.07820304417337819,3.1549355387608617
SETDB1,-0.4937646542803794,-0.5856722398735131,0.09190758559313372,0.32127672305430405,0.0007107106956921501,302,303,0.07892741972942642,3.1483071486843093
TPI1,-0.9000288463858047,-1.0356826885713875,0.13565384218558274,0.29435188095847814,0.0007167574195492654,302,303,0.0791222935891659,3.1446278027377716
VPS16,-0.3495720989219417,-0.4202870703608493,0.07071497143890759,0.28446919036225965,0.0007401735575733803,302,303,0.08122083055872181,3.1306664339735386
DHFR,-0.7813006566392566,-0.941456145736774,0.16015548909751742,0.3230499888197337,0.0007439338366229886,240,254,0.08115041584701062,3.128465687662831
CDAN1,-0.9260199772512526,-1.0952705792419553,0.16925060199070263,0.2774093023509597,0.0007451929499608877,302,303,0.08080960019134686,3.1277312624816016
FAP,-0.01765431375116985,0.012429335508811116,-0.030083649259980964,-0.26319908309484147,0.0007489782196745497,302,303,0.08074510806842294,3.1255308114229514
RAB25,-0.11987179648268287,-0.08745891902105526,-0.032412877461627604,-0.24933156830286937,0.0007540530251824069,302,303,0.08081957860021902,3.122598113368401
PPA2,-0.419577474676627,-0.5270631553909102,0.10748568071428322,0.28419605644405277,0.0007617251303677963,302,303,0.08116995825624465,3.118201716193373
PSMD7,-2.2650901523298694,-2.1501391929803044,-0.11495095934956501,-0.27675630721232053,0.0007642985627898905,302,303,0.08097611497144616,3.1167369570747234
R3HDML,-0.050210550381183654,-0.02561409940035658,-0.024596450980827075,-0.23830039742008294,0.0007655883039280804,302,303,0.08064925933093807,3.116004709999101
DNAJC9,-1.3016934826568842,-1.5072090780102423,0.20551559535335806,0.26315214690975874,0.0008025319916228372,302,303,0.08406066628163071,3.095537646140118
MYC,-1.927276013373416,-2.095861333002395,0.16858531962897927,0.22556238106289808,0.000803881510863104,302,303,0.08372630312294532,3.0948079599214227
RFC4,-0.852542664685239,-0.9210247495807987,0.06848208489555974,0.2860554430542991,0.0008079427142936071,302,303,0.08367653897754296,3.09261943099293
ZC4H2,0.1690394015381428,0.13177781250618098,0.037261589031961806,0.23697050148794344,0.0008133872708188821,302,303,0.08376980076841392,3.08970262841087
KLRF2,0.10055411042201368,0.13996501299972125,-0.039410902577707574,-0.2580690728097304,0.0008188658537963929,302,303,0.08386551119298057,3.0867872383222568
PRELID3B,-1.621330132819016,-1.7560631552408823,0.13473302242186636,0.2663396120087264,0.0008216179656559116,302,303,0.08368247070092116,3.085330072940572
KCTD6,-0.008681592998156339,0.01827503880641036,-0.0269566318045667,-0.20393892203072617,0.0008257622271933823,302,303,0.08364245416653848,3.0831449869210767
VPS45,-0.3685563697364513,-0.4511160532541883,0.08255968351773701,0.2915232605861324,0.0008397169036837305,302,303,0.0845911536579758,3.075867104283893
DHX38,-0.5226950894957151,-0.4646999605385424,-0.05799512895717268,-0.2636381252363437,0.0008453597723100834,302,303,0.0846967793616108,3.072958422557896
PICALM,-0.05675901219866817,-0.13035088197709668,0.07359186977842852,0.3205161585103517,0.000849614981917864,302,303,0.0846629848197612,3.0707778379447053
H2AZ1,-0.732873680714231,-0.8376792182293731,0.1048055375151421,0.3083893433055647,0.0008510377937213515,302,303,0.08434882649060814,3.070051152911684
HMGN4,0.04891752118650278,0.01387084327036842,0.03504667791613436,0.2514840514644481,0.0008524628150193838,302,303,0.08403824596193765,3.069324556129138
INPPL1,-0.00662052854394885,-0.0422217050491692,0.03560117650522035,0.23585000343682608,0.0008682847716974094,302,303,0.08514271152256246,3.061337815729341
SATB1,-0.034011875901456275,-0.09328906046197977,0.05927718456052349,0.3180748311408453,0.0008741054062710662,302,303,0.08503500350716149,3.0584361936794644
DNM2,-1.1472874391859653,-1.3187758019641227,0.17148836277815738,0.2864461647466768,0.0008741054062710662,302,303,0.08503500350716149,3.0584361936794644
THAP4,0.1300203416034718,0.09661846919555381,0.033401872407918004,0.219874282159059,0.0008932732497932602,302,303,0.08621723748659033,3.0490156713186227
SEPHS2,-0.7765503774494233,-0.9514655028091182,0.1749151253596949,0.294141748699153,0.0009097957318593485,302,303,0.08735460581680776,3.041056104914594
WDR4,-0.3560962970143168,-0.4182948050495954,0.0621985080352786,0.2528868800506736,0.0009173991882593627,302,303,0.08762825925161322,3.037441648479854
BMP3,0.1559388844856406,0.12574077965162542,0.030198104834015194,0.2539653766387602,0.000918926928078567,302,303,0.08732174185117723,3.0367190217955864
PSMF1,-0.23113426757983765,-0.30168286071153305,0.0705485931316954,0.286677064775038,0.0009266010514437248,302,303,0.0875994378634106,3.033107211324803
CNOT4,-0.0052666335378354825,-0.07831070713435109,0.07304407359651562,0.2935966438832202,0.0009405643017805193,302,303,0.08846583113940751,3.02661150850929
SUFU,0.07291672986379612,0.031042013520495935,0.041874716343300186,0.27027959318880934,0.000948405641879522,302,303,0.08875054826420806,3.023005871153301
CTC1,-0.3499911839510272,-0.43422576477518887,0.08423458082416169,0.26691221902039053,0.0009499811585252222,302,303,0.08844900332026501,3.022285008216071
MIOS,-0.4605750962262763,-0.5680358659498195,0.10746076972354318,0.32495991923289125,0.0009547222665810339,302,303,0.08844374364030834,3.0201229484516414
CEND1,-0.18287194636523313,-0.22568001276023178,0.04280806639499865,0.21293353297682752,0.0009901657757533473,302,303,0.091040928059915,3.004292088768356
SGO1,-1.0450340361156354,-0.9274268632273079,-0.11760717288832745,-0.28638752074457147,0.0009901657757533473,302,303,0.091040928059915,3.004292088768356
EIF3B,-1.7831083022078116,-1.6682361941374066,-0.11487210807040493,-0.2785800183270105,0.001006675855302347,302,303,0.09187163065593448,2.9971103476344725
CAB39,-0.1796940208197855,-0.281657376193903,0.10196335537411752,0.2494306622873553,0.0010353290166948477,302,303,0.09402113508753458,2.9849216140446204
HOXA2,0.029772305821107965,0.002780162482859015,0.02699214333824895,0.27300523506753865,0.0010387491473741336,302,303,0.09386931633255957,2.9834893196851957
LIAS,-0.39717762071774937,-0.466409484396282,0.06923186367853262,0.20097577246239018,0.0010438989506196044,302,303,0.09387452270571905,2.9813415389891964
SLC25A18,-0.2422510673921631,-0.20550244725110128,-0.03674862014106181,-0.27080100653655387,0.0010456207947821508,302,303,0.09357290947480074,2.9806257883107015
SUSD1,0.047905800516515135,0.07518537495863732,-0.027279574442122187,-0.263566132776229,0.0010717658121747525,302,303,0.09521929034911596,2.969900100455926
METTL1,-0.5173957090618307,-0.6066478147547846,0.08925210569295383,0.25364320831722026,0.0010717658121747525,302,303,0.09521929034911596,2.969900100455926
FANCD2,-0.24422029157672126,-0.3094268296510465,0.06520653807432525,0.27311229977566764,0.0011021271948506567,302,303,0.09721394658886057,2.957768281315395
PPP1R21,0.008195112786104223,-0.040119703457940685,0.048314816244044906,0.307251482170475,0.0011093857042619862,302,303,0.09738821646699865,2.954917434815698
ATP6AP2,-0.9775569997921417,-1.0808837681698658,0.10332676837772403,0.2541154356620952,0.0011166883944898388,302,303,0.09756469456123308,2.9520679973706643
