drug,instrument_gene,n,F_stat_stage1,beta_ols,beta_iv,delta_iv_ols,rho_crispr_netith
LMP744,CFL1,465,20.442712122532864,0.21245664182334595,0.9133110624379287,0.7008544206145828,0.24606322236915604
Bromosporine,CFL1,465,20.442712122532864,0.16541214489560116,0.8547754920691593,0.6893633471735581,0.24606322236915604
50869,CFL1,465,20.442712122532864,0.20957276531491653,1.2989270023191903,1.0893542370042737,0.24606322236915604
LMB_AB2,CFL1,465,20.442712122532864,0.20044360022756716,0.9924740245320653,0.7920304243044982,0.24606322236915604
Dacarbazine,CFL1,465,20.442712122532864,0.1565145668670581,0.9357027273197395,0.7791881604526814,0.24606322236915604
765771,CFL1,465,20.442712122532864,0.20400892174517343,1.0709298917982937,0.8669209700531202,0.24606322236915604
LMB_AB1,CFL1,465,20.442712122532864,0.18912251834514346,0.9915858849041622,0.8024633665590187,0.24606322236915604
BDILV000379a,CFL1,465,20.442712122532864,0.11253305693779339,0.8242173714757437,0.7116843145379503,0.24606322236915604
GSK2276186C,CFL1,465,20.442712122532864,0.17068521473739062,0.8424316125747512,0.6717463978373606,0.24606322236915604
GSK3337463A,CFL1,465,20.442712122532864,0.22150845533151,0.9413686238109328,0.7198601684794228,0.24606322236915604
Crizotinib,DLG5,570,20.426073663994238,0.20831242050621987,1.1243902100186642,0.9160777895124443,-0.21285717780149008
AT13148,MLLT1,562,20.4184517200836,0.09859446087359527,0.4300050374821765,0.3314105766085812,0.2017761245696612
Nelarabine,PXN,464,20.40786761578232,0.1724743803662855,0.9872336990825065,0.814759318716221,-0.21503013907941868
N-acetyl cysteine,CFL1,477,20.382136566542272,0.054471960182223764,0.5654512225699204,0.5109792623876966,0.24631019219087327
IAP_5620,CFL1,461,20.37889627152672,-0.008082069766990886,0.40217767693448575,0.41025974670147664,0.24429670112967294
AZD5991,PXN,463,20.37123396475399,0.18152813071598925,1.0315855566899113,0.850057425973922,-0.21385166929592336
MIM1,CFL1,478,20.33984784195055,0.13572889415233946,0.5982988406482133,0.4625699464958738,0.24329021338247384
N29087-69-1,CFL1,478,20.33984784195055,0.22360509111491594,0.8632832452634736,0.6396781541485577,0.24329021338247384
N25720-51-A1,CFL1,478,20.33984784195055,0.17893398639433397,1.0667097633753237,0.8877757769809898,0.24329021338247384
N30652-18-1,CFL1,478,20.33984784195055,0.2138542027993366,1.0122566466303289,0.7984024438309922,0.24329021338247384
Cytarabine,CFL1,478,20.33984784195055,0.1834101353378042,0.9728903000003847,0.7894801646625804,0.24329021338247384
BDP-00009066,CFL1,478,20.33984784195055,0.18119232170511906,0.6388183534096598,0.4576260317045407,0.24329021338247384
N27922-53-1,CFL1,478,20.33984784195055,0.18593238793229758,0.8989616425259953,0.7130292545936977,0.24329021338247384
BPD-00008900,CFL1,478,20.33984784195055,0.1451919243030389,0.4277755665537943,0.2825836422507554,0.24329021338247384
PBD-288,DLG5,477,20.333053793313898,0.16086913395787286,1.0789279854455633,0.9180588514876905,-0.22269969012314797
A-366,DLG5,477,20.333053793313898,0.18122964040224931,0.9812233184999972,0.7999936780977479,-0.22269969012314797
CT7033-2,DLG5,477,20.333053793313898,0.21166102929722386,1.1053244164945997,0.8936633871973758,-0.22269969012314797
CPI-637,DLG5,477,20.333053793313898,0.19862150130388836,1.3179449984208589,1.1193234971169705,-0.22269969012314797
Eg5_9814,CFL1,461,20.318844018393666,0.15256657097578244,0.8535784612241654,0.701011890248383,0.24646075418498317
BMS-754807,ILK,560,20.304584468318,0.15864041314567673,0.9713224059009516,0.8126819927552749,-0.20472072387257068
IGF1R_3801,PXN,463,20.301811918018025,0.1599494115567059,0.7588533766951847,0.5989039651384789,-0.21356996321619837
743380,PXN,465,20.30100153338336,0.1324211337129954,0.2273824926830641,0.09496135897006869,-0.21386447507244583
GSK3337463A,PXN,465,20.30100153338336,0.22150845533151,1.0916912655605153,0.8701828102290053,-0.21386447507244583
765771,PXN,465,20.30100153338336,0.20400892174517343,0.7759103150358115,0.571901393290638,-0.21386447507244583
GSK2830371A,PXN,465,20.30100153338336,0.1981560010898867,1.1121217446859686,0.9139657435960818,-0.21386447507244583
123829,PXN,465,20.30100153338336,0.057432144656534324,0.28291460688379955,0.22548246222726523,-0.21386447507244583
Gallibiscoquinazole,PXN,465,20.30100153338336,0.18658523264353638,0.7356280947144382,0.5490428620709018,-0.21386447507244583
729189,PXN,465,20.30100153338336,0.12880997653631218,0.8472149879530801,0.7184050114167679,-0.21386447507244583
667880,PXN,465,20.30100153338336,0.12121323161355156,0.8505691931623859,0.7293559615488343,-0.21386447507244583
615590,PXN,465,20.30100153338336,0.1921489420951807,0.6968232009561035,0.5046742588609228,-0.21386447507244583
GSK626616AC,PXN,465,20.30100153338336,0.21740703432050262,1.1987041352285226,0.98129710090802,-0.21386447507244583
720427,PXN,465,20.30100153338336,0.18746212136710155,0.6392302425872556,0.45176812122015403,-0.21386447507244583
50869,PXN,465,20.30100153338336,0.20957276531491653,0.9654503588998019,0.7558775935848854,-0.21386447507244583
741909,PXN,465,20.30100153338336,0.08547111198173865,0.0741361449287303,-0.011334967053008349,-0.21386447507244583
150412,PXN,465,20.30100153338336,0.13341242211939772,0.7529654643185526,0.6195530421991549,-0.21386447507244583
123138,PXN,465,20.30100153338336,0.1345859247174845,0.667452987744235,0.5328670630267505,-0.21386447507244583
630600,PXN,465,20.30100153338336,0.1689898748483017,0.9453908144098703,0.7764009395615685,-0.21386447507244583
Dacarbazine,PXN,465,20.30100153338336,0.1565145668670581,1.0259431811705477,0.8694286143034896,-0.21386447507244583
GSK2256098C,PXN,465,20.30100153338336,0.17058972875924835,1.0454576466819718,0.8748679179227234,-0.21386447507244583
LMB_AB2,PXN,465,20.30100153338336,0.20044360022756716,1.0559049227116832,0.8554613224841161,-0.21386447507244583
Acetalax,PXN,465,20.30100153338336,-0.019195828071662185,-0.3739393276426838,-0.3547434995710216,-0.21386447507244583
Fludarabine,PXN,465,20.30100153338336,0.11540034900091624,0.7448746557090762,0.62947430670816,-0.21386447507244583
BDF00022089a,PXN,465,20.30100153338336,0.13632053618168893,0.6916602644986457,0.5553397283169568,-0.21386447507244583
BDILV000379a,PXN,465,20.30100153338336,0.11253305693779339,0.8615669224640897,0.7490338655262964,-0.21386447507244583
BDOCA000347a,PXN,465,20.30100153338336,0.10998581355167882,0.4853034590114446,0.3753176454597658,-0.21386447507244583
Mitoxantrone,PXN,465,20.30100153338336,0.21656415573216828,1.2471483921258002,1.030584236393632,-0.21386447507244583
L-Oxonoreleagnine,PXN,465,20.30100153338336,0.17262456582661825,0.6606349291113167,0.4880103632846985,-0.21386447507244583
BEN,PXN,465,20.30100153338336,0.2359386891748302,1.1142021140684741,0.878263424893644,-0.21386447507244583
Elephantin,PXN,465,20.30100153338336,0.10658309126496669,0.8222277316711538,0.7156446404061871,-0.21386447507244583
Bleomycin,PXN,465,20.30100153338336,0.12805407735598856,0.4350610237230552,0.30700694636706666,-0.21386447507244583
GSK2110183B,PXN,465,20.30100153338336,0.03812700870683967,0.7592401495758297,0.72111314086899,-0.21386447507244583
LMB_AB1,PXN,465,20.30100153338336,0.18912251834514346,1.2320418269253737,1.0429193085802302,-0.21386447507244583
GSK2276186C,PXN,465,20.30100153338336,0.17068521473739062,1.2548896153184588,1.084204400581068,-0.21386447507244583
Bromosporine,PXN,465,20.30100153338336,0.16541214489560116,1.0020372964887536,0.8366251515931524,-0.21386447507244583
GSK-LSD1,PXN,465,20.30100153338336,0.19741360367612878,0.8574019855831477,0.6599883819070189,-0.21386447507244583
LMB_AB3,PXN,465,20.30100153338336,0.1699733092959104,0.9484755913187969,0.7785022820228865,-0.21386447507244583
GSK2801,PXN,465,20.30100153338336,0.19609563384136589,1.0679320461715016,0.8718364123301358,-0.21386447507244583
LMP744,PXN,465,20.30100153338336,0.21245664182334595,1.2899810506069902,1.0775244087836442,-0.21386447507244583
BI-2536,MLLT1,548,20.292610868873233,0.2142236952269241,0.6517176858112385,0.4374939905843144,0.19658699458072895
5-azacytidine,CFL1,476,20.29085456571297,0.13720736609475748,0.7264754705257976,0.5892681044310402,0.24352735334451556
GSK-LSD1-2HCl,CFL1,476,20.29085456571297,0.1376229434563707,0.8105044970201899,0.6728815535638192,0.24352735334451556
776928,CFL1,464,20.273008564434367,0.12415327373651983,0.6348417586787292,0.5106884849422093,0.24524393554633536
Dihydrorotenone,CFL1,464,20.26194273167903,0.09589247606644011,0.6179997407814979,0.5221072647150578,0.24456727777684348
PAK_5339,PXN,463,20.224535470215052,0.1604469079194713,0.3691047978182465,0.2086578898987752,-0.21297692960201334
Dabrafenib,AURKA,565,20.202932077891045,0.12714255535279503,0.4334130336135925,0.30627047826079745,-0.21362583024897322
OSI-027,ILK,565,20.185161373054843,0.05115007630981224,1.1031700425003588,1.0520199661905465,-0.2059946254623214
Bortezomib,AURKA,566,20.1822329709143,0.06586564625027966,0.2823697674541938,0.21650412120391413,-0.21423202495155963
AZD4547,DLG5,568,20.180404207340214,0.137150987969838,1.086244593031829,0.9490936050619909,-0.21172717486982692
AT13148,AURKA,562,20.174130204498827,0.09859446087359527,-0.036237593704651974,-0.13483205457824726,-0.2136864296163722
Bortezomib,DLG5,566,20.17282058582891,0.06586564625027966,0.3639448737895845,0.2980792275393048,-0.21240231891596847
GW441756,DLG5,565,20.166047834742077,0.14023046002084436,0.7887144166376274,0.648483956616783,-0.2110452138471191
Dihydrorotenone,PXN,464,20.151525243541602,0.09589247606644011,0.19693667268517373,0.10104419661873362,-0.2133546513164375
Doramapimod,AURKA,566,20.147371298606327,0.08998519069848925,0.10744105207360766,0.01745586137511841,-0.21078333317615344
KU-55933,AURKA,566,20.147371298606327,0.18441391232983725,0.4776917679090328,0.2932778555791955,-0.21078333317615344
Ibrutinib,PXN,537,20.127986700200687,0.13399737582330856,0.4206464466958106,0.286649070872502,-0.2045895266662678
776928,PXN,464,20.09909407327843,0.12415327373651983,1.1325863938622536,1.0084331201257337,-0.21295295708935053
AZD5438,CFL1,464,20.098510183058274,0.19497978634488297,1.0446533939229348,0.8496736075780518,0.24379944598870357
IRAK4_4710,CFL1,464,20.098510183058274,0.23658340464320624,0.7456100529295485,0.5090266482863423,0.24379944598870357
AZD1208,CFL1,464,20.098510183058274,0.2176463043801584,0.8131971343166131,0.5955508299364547,0.24379944598870357
AZD2014,CFL1,464,20.098510183058274,0.13846501496730929,0.32444539738733963,0.18598038242003034,0.24379944598870357
AZD5153,CFL1,464,20.098510183058274,0.19682757780107327,0.9924158713909478,0.7955882935898745,0.24379944598870357
JAK_8517,CFL1,464,20.098510183058274,0.1434388774445309,0.739132819276254,0.5956939418317231,0.24379944598870357
JAK1_8709,CFL1,464,20.098510183058274,0.2298283301572647,0.8303336936677965,0.6005053635105319,0.24379944598870357
ERK_6604,CFL1,464,20.098510183058274,0.1342761631093472,0.7677339192975993,0.6334577561882521,0.24379944598870357
ERK_2440,CFL1,464,20.098510183058274,0.11910541439879055,0.30228525300256887,0.18317983860377832,0.24379944598870357
AZD1332,CFL1,464,20.098510183058274,0.08779609415919891,0.17083024189830254,0.08303414773910363,0.24379944598870357
AZD7762,DLG5,569,20.09075378117335,0.17656345080487745,1.0380378448623244,0.861474394057447,-0.2108761811457032
Cisplatin,DLG5,484,20.090318188741985,0.19813020376192553,1.2927157312524606,1.0945855274905352,-0.21925471130475002
P22077,DLG5,567,20.078713343449,0.1507318258225852,0.9609870375783854,0.8102552117558002,-0.21114318419350023
Buparlisib,DLG5,567,20.078713343449,0.16229622503791616,0.6074079011013428,0.4451116760634266,-0.21114318419350023
I-BRD9,DLG5,567,20.078713343449,0.2265635290285338,1.339465864083246,1.1129023350547123,-0.21114318419350023
Afuresertib,DLG5,567,20.078713343449,0.05607579510310348,0.45409020144811163,0.3980144063450082,-0.21114318419350023
BMS-536924,DLG5,567,20.078713343449,0.12880118837570362,0.4694025291582167,0.34060134078251303,-0.21114318419350023
Gefitinib,DLG5,567,20.078713343449,0.1566692707838535,0.5931877535659984,0.4365184827821449,-0.21114318419350023
Dactolisib,DLG5,567,20.078713343449,0.1281979935231402,0.31830033587930123,0.19010234235616102,-0.21114318419350023
Cyclophosphamide,DLG5,567,20.078713343449,0.16546611449497234,1.132226159053187,0.9667600445582147,-0.21114318419350023
AZD8186,DLG5,567,20.078713343449,0.05517264793066273,-0.23687360478368874,-0.2920462527143515,-0.21114318419350023
Cediranib,DLG5,567,20.078713343449,0.12041081921677685,0.22715279418212017,0.10674197496534332,-0.21114318419350023
Epirubicin,DLG5,567,20.078713343449,0.18043675143070056,1.264797626546045,1.0843608751153444,-0.21114318419350023
GDC0810,DLG5,567,20.078713343449,0.1440082007533468,1.0533756991243024,0.9093674983709557,-0.21114318419350023
Ipatasertib,DLG5,567,20.078713343449,0.056291894367077114,0.3185303631410015,0.2622384687739244,-0.21114318419350023
AGI-5198,DLG5,567,20.078713343449,0.14917475740634037,0.9626922327453151,0.8135174753389748,-0.21114318419350023
AZD6738,DLG5,567,20.078713343449,0.17750058632024893,0.8886368944952726,0.7111363081750237,-0.21114318419350023
NVP-ADW742,DLG5,567,20.078713343449,0.1771537013202507,0.7328184446580618,0.555664743337811,-0.21114318419350023
AZD5363,DLG5,567,20.078713343449,0.06692939007913745,0.49197640652019303,0.4250470164410556,-0.21114318419350023
GSK2578215A,DLG5,567,20.078713343449,0.16106910237369965,1.0745405561267343,0.9134714537530346,-0.21114318419350023
CDK9_5038,CFL1,463,20.072188768648406,0.17198248883410425,0.8412071133725939,0.6692246245384896,0.2444310456059171
CDK9_5576,CFL1,463,20.072188768648406,0.19081668059104576,0.8340601994266214,0.6432435188355756,0.2444310456059171
Avagacestat,AURKA,564,20.067066210885056,0.2186140732734649,0.432952706345936,0.2143386330724711,-0.21066287904757477
AZD7762,AURKA,569,20.05246366456202,0.17656345080487745,0.6209563067283733,0.44439285592349587,-0.2127613893517427
5-azacytidine,DLG5,476,20.04765038004181,0.13720736609475748,0.8507907547398589,0.7135833886451014,-0.22105975260014632
GSK-LSD1-2HCl,DLG5,476,20.04765038004181,0.1376229434563707,0.865852163600681,0.7282292201443102,-0.22105975260014632
PD173074,AURKA,572,20.044717759117496,0.18671510577560615,0.5767890873739318,0.3900739815983256,-0.2113443538334196
Nutlin-3a (-),AURKA,572,20.044717759117496,0.19310384639952194,0.416727138231803,0.22362329183228108,-0.2113443538334196
MG-132,AURKA,572,20.044717759117496,0.054781053896252575,0.3646750117066097,0.3098939578103571,-0.2113443538334196
5-Fluorouracil,AURKA,572,20.044717759117496,0.2194981237127345,0.7722214005316047,0.5527232768188702,-0.2113443538334196
Docetaxel,AURKA,572,20.044717759117496,0.17089318479611823,0.14545197100006252,-0.02544121379605571,-0.2113443538334196
MK-2206,AURKA,572,20.044717759117496,0.12257217807051381,0.2647043533100946,0.14213217523958083,-0.2113443538334196
Bleomycin (50 uM),AFF1,472,20.014199437522752,0.124402167633185,0.22409158510134078,0.09968941746815578,0.20818282014488984
GSK2830371,AFF1,472,20.014199437522752,0.20940062284627928,1.0977043592573636,0.8883037364110844,0.20818282014488984
AZD5991,CFL1,463,19.985988274217718,0.18152813071598925,0.9164837564692486,0.7349556257532593,0.24347118956860517
Eg5_9814,PXN,461,19.978106170521087,0.15256657097578244,0.7580666142269981,0.6055000432512156,-0.2123144515580619
Mycophenolic acid,CFL1,474,19.96722490700593,0.16693267005799012,0.6710900511448588,0.5041573810868687,0.24359140418015904
ABT737,DLG5,566,19.944970586244423,0.1791747082330155,0.9277007552310488,0.7485260469980333,-0.21059882055535456
ABT737,AURKA,566,19.94132613991497,0.1791747082330155,0.2063464119007066,0.02717170366769109,-0.21346419301952618
Foretinib,AURKA,565,19.93234947496137,0.1679932053846095,0.1909544864807461,0.0229612810961366,-0.21250295240293998
BIBR-1532,AURKA,565,19.93234947496137,0.16884627583499334,0.20944251506712752,0.04059623923213418,-0.21250295240293998
Bosutinib,AURKA,561,19.932318601210362,0.20674692914772005,0.6078367188225221,0.401089789674802,-0.21022886993684567
JQ1,AURKA,561,19.932318601210362,0.19270675607637947,0.17669903833115527,-0.016007717745224193,-0.21022886993684567
Lestaurtinib,AURKA,561,19.932318601210362,0.1796660317575717,0.4050303873306484,0.22536435557307669,-0.21022886993684567
Lenalidomide,AURKA,561,19.932318601210362,0.2693126768803686,0.30236562685087676,0.03305294997050817,-0.21022886993684567
Motesanib,AURKA,561,19.932318601210362,0.2315715909530889,0.29702927054927303,0.06545767959618412,-0.21022886993684567
PAK_5339,CFL1,463,19.93200453112676,0.1604469079194713,0.8685375916898509,0.7080906837703795,0.24376571146139925
Ipatasertib,AURKA,567,19.883850086017407,0.056291894367077114,0.2658857497541231,0.209593855387046,-0.21243881295889458
AZD8186,AURKA,567,19.883850086017407,0.05517264793066273,0.3575914788844289,0.30241883095376615,-0.21243881295889458
Afuresertib,AURKA,567,19.883850086017407,0.05607579510310348,0.27162339162842825,0.21554759652532476,-0.21243881295889458
GSK2578215A,AURKA,567,19.883850086017407,0.16106910237369965,0.3123903115177924,0.15132120914409275,-0.21243881295889458
Buparlisib,AURKA,567,19.883850086017407,0.16229622503791616,0.3747146290642679,0.21241840402635173,-0.21243881295889458
GDC0810,AURKA,567,19.883850086017407,0.1440082007533468,0.36319116268471185,0.21918296193136505,-0.21243881295889458
Cediranib,AURKA,567,19.883850086017407,0.12041081921677685,0.388143061373171,0.26773224215639413,-0.21243881295889458
Epirubicin,AURKA,567,19.883850086017407,0.18043675143070056,0.4404048874742834,0.2599681360435828,-0.21243881295889458
BMS-536924,AURKA,567,19.883850086017407,0.12880118837570362,0.34854594353343565,0.21974475515773204,-0.21243881295889458
P22077,AURKA,567,19.883850086017407,0.1507318258225852,0.5006311096652415,0.3498992838426563,-0.21243881295889458
AGI-5198,AURKA,567,19.883850086017407,0.14917475740634037,0.38015277919156637,0.230978021785226,-0.21243881295889458
AZD6738,AURKA,567,19.883850086017407,0.17750058632024893,0.7021738932465332,0.5246733069262843,-0.21243881295889458
AZD5363,AURKA,567,19.883850086017407,0.06692939007913745,0.1892403549172244,0.12231096483808696,-0.21243881295889458
NVP-ADW742,AURKA,567,19.883850086017407,0.1771537013202507,0.3390796693759408,0.1619259680556901,-0.21243881295889458
Cyclophosphamide,AURKA,567,19.883850086017407,0.16546611449497234,0.3298843772230568,0.16441826272808446,-0.21243881295889458
Gefitinib,AURKA,567,19.883850086017407,0.1566692707838535,0.4336171970660447,0.27694792628219117,-0.21243881295889458
Dactolisib,AURKA,567,19.883850086017407,0.1281979935231402,0.3969433929799298,0.2687453994567896,-0.21243881295889458
I-BRD9,AURKA,567,19.883850086017407,0.2265635290285338,0.3003210839774615,0.07375755494892769,-0.21243881295889458
MK-8776,AURKA,564,19.876745098477784,0.19416805572230258,0.4685580136516553,0.2743899579293527,-0.2123960023985876
EPZ004777,AURKA,570,19.872260951387982,0.2608164638823929,0.18539074789014373,-0.07542571599224915,-0.21096457344395775
Fulvestrant,AURKA,570,19.872260951387982,0.2051883649728587,0.4558178458134678,0.2506294808406091,-0.21096457344395775
Irinotecan,AURKA,570,19.872260951387982,0.21827951516117608,0.4574566234700475,0.23917710830887143,-0.21096457344395775
LGK974,AURKA,570,19.872260951387982,0.216576537076208,0.43729297495138403,0.22071643787517603,-0.21096457344395775
Alpelisib,AURKA,570,19.872260951387982,0.1754072902812252,0.45874231520006903,0.2833350249188438,-0.21096457344395775
GSK1904529A,AURKA,570,19.872260951387982,0.18172481933496568,0.5628634161858036,0.38113859685083795,-0.21096457344395775
