gene,n_low,n_high,mean_netith_low,mean_netith_high,delta_netith,cohens_d,mwu_p,is_tf,fdr
AGAP2,254,254,5.791589869592024,5.5862992321320295,-0.20529063745999476,-1.0110149449627,5.503811079345822e-27,False,4.9826870724119725e-24
CAP2,254,254,5.590108690484282,5.802582765971172,0.2124740754868899,1.0016967999813124,4.671045120770799e-27,False,4.463702617909918e-24
MFNG,254,254,5.774266713599745,5.571688300758843,-0.20257841284090272,-0.999692351715909,2.697075588470997e-26,False,2.2091617712995056e-23
IL16,254,254,5.7874466356068055,5.587592129008906,-0.19985450659789983,-0.9773965619775942,8.364087526560868e-25,False,4.64098934014108e-22
PRSS23,254,254,5.579549226649234,5.77822680873592,0.1986775820866864,0.9771589190216307,1.1228225534408833e-24,False,5.680491394628422e-22
NCKAP1L,254,254,5.773442215905235,5.576475817919429,-0.19696639798580584,-0.9757967755620608,1.1878498817590534e-24,False,5.837773090324993e-22
PPIC,254,254,5.586005196466707,5.779927939489357,0.19392274302265022,0.9747043237905211,1.0056004793837868e-23,False,3.48073405889951e-21
GNG12,254,254,5.5902065849923535,5.791593946846884,0.20138736185453077,0.9682297816160145,1.2369486631895624e-25,False,9.671251797965301e-23
RTL8C,254,254,5.589109987416495,5.788805995177148,0.19969600776065288,0.9669589279135089,2.7049358221874448e-25,False,1.7232444843498608e-22
TMC8,254,254,5.780664333317008,5.590851240446681,-0.18981309287032655,-0.9632538901464945,2.308253807223127e-25,False,1.5270874514632694e-22
SLAMF6,254,254,5.777760580979919,5.581553674316754,-0.1962069066631651,-0.9616208456663482,7.218738443689348e-24,False,2.7763400484213234e-21
ARHGAP45,254,254,5.773755096611731,5.582653828596848,-0.19110126801488292,-0.9598348730693257,1.352535693815012e-25,False,1.0115202812744358e-22
WDR33,254,254,5.797347267606238,5.595609064776694,-0.20173820282954402,-0.9578415392033851,1.8733159173983863e-24,False,8.708893809505309e-22
DENND1C,254,254,5.7685969844085765,5.577723193624876,-0.1908737907837006,-0.9571840226839522,1.0350738763493855e-24,False,5.39524416578357e-22
IRF8,254,254,5.806687952919808,5.606258685107781,-0.2004292678120274,-0.9563526456993223,3.7355439632357493e-25,False,2.2948247039863617e-22
DOCK8,254,254,5.7687322316248215,5.57571212712231,-0.19302010450251128,-0.9504984430078323,1.3974123607857862e-24,False,6.67691389385453e-22
ARHGAP9,254,254,5.771772709630926,5.578660825354735,-0.19311188427619097,-0.9484117912003499,7.218738443689348e-24,False,2.7763400484213234e-21
FMNL1,254,254,5.779040704367553,5.58020763818306,-0.19883306618449303,-0.947651121273808,5.449037667666827e-23,False,1.5117564019602756e-20
ELF1,254,254,5.766013299531658,5.56855057658337,-0.1974627229482886,-0.9472976931353472,5.748499656964119e-24,False,2.35428434760571e-21
HSH2D,254,254,5.789726869153969,5.5946564624471,-0.19507040670686937,-0.9466640776567115,4.7484107813473225e-25,False,2.7225804616651767e-22
MEI1,254,254,5.774706069067016,5.5882148847211806,-0.18649118434583567,-0.9443640969991396,1.1648295821078855e-23,False,3.928673263105439e-21
PRKCB,254,254,5.779631705360543,5.5858068686927,-0.19382483666784278,-0.9436336696708404,2.0225824052277285e-22,False,4.518238954847034e-20
SELPLG,254,254,5.782212730356753,5.588754265866879,-0.1934584644898738,-0.9422428370006082,3.860024875935511e-22,False,7.999552757947798e-20
C1orf122,254,254,5.58313709038977,5.787624768845386,0.20448767845561555,0.942202173886376,7.26325807679551e-24,False,2.7763400484213234e-21
SH2D3C,254,254,5.775334961943411,5.582415350684013,-0.1929196112593985,-0.9410920720115455,2.320657484531098e-23,False,6.882349895072313e-21
CD86,254,254,5.788898223348659,5.594051117641015,-0.19484710570764463,-0.9390377034079813,1.7428740803745816e-22,True,3.968200512737871e-20
ABI3,254,254,5.777857479967744,5.5868722330908955,-0.19098524687684826,-0.9381438274592346,5.964485954288427e-23,False,1.6030487953080506e-20
CCN1,254,254,5.582143388889349,5.765244796893979,0.1831014080046307,0.9344860247054275,9.19382441204532e-23,False,2.3256319663469346e-20
IL12RB1,254,254,5.756648395420592,5.572259670351596,-0.18438872506899529,-0.9343555546924217,2.0673712100159984e-23,False,6.465609487906398e-21
TBC1D10C,254,254,5.786877205919233,5.588209980317438,-0.1986672256017954,-0.9341544257707817,1.6602026677909672e-23,False,5.388140771447628e-21
RASSF5,254,254,5.7649033153840525,5.576046837816349,-0.18885647756770396,-0.9331089407937835,2.1084759059477216e-24,False,9.544182646896515e-22
IL13RA1,254,254,5.594675234967663,5.786073844341532,0.1913986093738691,0.9329376900951535,1.189431811203473e-22,False,2.8816079696494284e-20
GCSAM,254,254,5.765927474068721,5.588673132290056,-0.1772543417786645,-0.9315940933392483,1.4694415719582875e-23,False,4.8607431690874044e-21
KDM8,254,254,5.792013015343254,5.596477721420641,-0.19553529392261293,-0.9297361066681943,2.2787132307800285e-23,False,6.876516891692504e-21
MIR17HG,254,254,5.77469186501347,5.587716267972379,-0.18697559704109157,-0.9294858111463784,4.306217552471795e-23,False,1.214282756066678e-20
ELMO1,254,254,5.764803844968941,5.581328599702747,-0.18347524526619363,-0.92873001423873,6.72752974759693e-23,False,1.7803113721294585e-20
STAP1,254,254,5.768678226542255,5.575827372109822,-0.19285085443243233,-0.9283340138745644,3.2966423146997167e-24,False,1.383062059881703e-21
CYTH4,254,254,5.786881504443603,5.5992864692432205,-0.18759503520038212,-0.9266577141284195,8.60673525254281e-23,False,2.2096187026714757e-20
CCDC69,254,254,5.759981016624866,5.583700322054152,-0.17628069457071405,-0.9259395804200738,2.8542586334458194e-22,False,6.214696551126777e-20
GGA3,254,254,5.799611161146689,5.606056120030931,-0.19355504111575872,-0.9241257257567095,2.1054618720377143e-23,False,6.467151725164415e-21
CD69,254,254,5.775698497085081,5.583613781509782,-0.19208471557529894,-0.9234017334451426,5.649699352661437e-23,True,1.5425472788115774e-20
CNN3,254,254,5.588680371074988,5.778360817662681,0.18968044658769312,0.9222069234716457,9.060514602812492e-24,False,3.246873160062035e-21
ENAH,254,254,5.584515114182179,5.772655231455765,0.18814011727358615,0.9216533930734084,1.011782471629414e-23,False,3.48073405889951e-21
SHISA4,254,254,5.605960882616495,5.793050969097799,0.18709008648130432,0.91717673062132,9.42240248236127e-25,False,5.064835784346756e-22
NIBAN2,254,254,5.57599301358604,5.759394643189455,0.18340162960341466,0.9171557202477255,1.753288988826686e-22,False,3.968200512737871e-20
CD93,254,254,5.78691060436055,5.595477391168623,-0.1914332131919272,-0.917019082258282,8.008547300685083e-23,False,2.087197304834608e-20
PPP2R3A,254,254,5.585810333687119,5.764658687313307,0.17884835362618823,0.9168955295918474,1.168277342647376e-22,False,2.8707912244110736e-20
SIGLEC10,254,254,5.773575326716598,5.586276780747412,-0.1872985459691856,-0.9163872313316722,3.082825595818415e-22,False,6.546627539959575e-20
TCEAL4,254,254,5.588502491151083,5.780005804961669,0.1915033138105855,0.9160844797725552,2.958653839552667e-23,False,8.481967449024237e-21
NOP53,254,254,5.776582332478781,5.592716760513235,-0.18386557196554598,-0.9125060385107091,2.4937497360188676e-24,False,1.0998715181861678e-21
SNX24,254,254,5.588796066781489,5.774396682968711,0.18560061618722212,0.9124854339499862,2.2079101116023735e-25,False,1.519130473186897e-22
PTTG1IP,254,254,5.603509798995484,5.78759284512564,0.18408304613015591,0.9121632518092753,2.6364590941439546e-23,False,7.686395403113587e-21
RCSD1,254,254,5.778697719285588,5.59148016239172,-0.18721755689386743,-0.9119098547698511,1.732520411850299e-22,False,3.968200512737871e-20
GPX8,254,254,5.601917628914377,5.791885609047534,0.18996798013315708,0.9105284384342773,4.659407177339771e-25,False,2.7225804616651767e-22
BCL11A,254,254,5.773887859731076,5.592284933272772,-0.18160292645830367,-0.9091489854851381,1.2278519259895029e-21,False,2.223187471467941e-19
PPP1R16B,254,254,5.779666929456377,5.597987242711629,-0.1816796867447481,-0.9069086044319207,8.345571740765223e-22,False,1.5950242168100288e-19
PTPN7,254,254,5.775192393185406,5.584852366954345,-0.19034002623106083,-0.9067657393436032,8.521198752640681e-24,False,3.1185774413653694e-21
LSP1,254,254,5.778161644608675,5.586803435115556,-0.191358209493119,-0.9055759325009015,8.263589110587066e-24,False,3.0900433976349594e-21
RBM15,254,254,5.781868703414164,5.5975192001658876,-0.18434950324827604,-0.9053515914936098,5.531659810381848e-22,False,1.1063962837020717e-19
PPTC7,254,254,5.801556878758778,5.616681432172285,-0.18487544658649302,-0.9052143872152141,1.332496705589731e-22,False,3.183371643451245e-20
TCEAL3,254,254,5.610303658117124,5.800089149391676,0.18978549127455135,0.9047928515344787,3.06461828608586e-22,False,6.546627539959575e-20
KDM2B,254,254,5.7631964162441465,5.5814850814231995,-0.18171133482094692,-0.9028711664117205,4.802238914817456e-22,False,9.718036655738242e-20
BTK,254,254,5.76042563161407,5.5732045438192355,-0.1872210877948346,-0.9019638947399112,1.1995060657696725e-21,False,2.194968493330227e-19
WASL,254,254,5.574782376322906,5.766703849508312,0.1919214731854062,0.901678792748972,1.4289525154642947e-21,False,2.508103287602177e-19
CALU,254,254,5.609409201303606,5.7984518115938775,0.18904261029027136,0.8993165573219427,2.8409352946991133e-24,False,1.2216732001029863e-21
GRK2,254,254,5.772182890918335,5.588293996736171,-0.18388889418216348,-0.8990445184739966,1.9690999834851512e-23,False,6.272312743690386e-21
TSEN34,254,254,5.584860215089262,5.769398579765535,0.18453836467627305,0.8985851623825409,1.7827932499633754e-21,False,3.036220464615843e-19
PLEK,254,254,5.7750574319323515,5.587409427721219,-0.18764800421113215,-0.8957695446307177,4.4996022267165414e-21,False,6.972761973130741e-19
TSPAN4,254,254,5.595052787286242,5.7721771643898245,0.1771243771035822,0.8936105916418167,1.1314427537842741e-21,False,2.092682452456269e-19
CD52,254,254,5.781558950485174,5.594063196863847,-0.18749575362132642,-0.8927574871606863,2.236026009400257e-21,False,3.6982580180474823e-19
CD79B,254,254,5.777977690100194,5.593512489774438,-0.18446520032575542,-0.8892465281423559,2.9357224489848164e-21,False,4.746755345770433e-19
WSB2,254,254,5.605994265220093,5.7939126619069645,0.1879183966868716,0.888526518909882,1.0243957553228164e-21,False,1.9152860203595397e-19
SHTN1,254,254,5.581174354573119,5.7704198625346885,0.18924550796156936,0.8884145627377363,2.952751712094857e-21,False,4.746755345770433e-19
RAI14,254,254,5.593093631216926,5.773499114869141,0.18040548365221465,0.8868628232919911,9.756556671100635e-21,False,1.3644108235740002e-18
PLCB2,254,254,5.778346063125083,5.597327351244095,-0.18101871188098784,-0.8842603485500586,1.4457075901780158e-21,False,2.5118804301668737e-19
MSL2,254,254,5.782403266386348,5.596088744241668,-0.1863145221446798,-0.8842542454511647,9.416998357025152e-23,False,2.3475621556404298e-20
P4HA2,254,254,5.591055552128842,5.770094167007534,0.17903861487869221,0.8832100305592714,3.986862123115677e-21,False,6.291561044010345e-19
MAP4K1,254,254,5.751154994028423,5.57654217296126,-0.17461282106716247,-0.8825894012161281,7.207066286945605e-22,False,1.3929072719297904e-19
TNFAIP1,254,254,5.580327342610565,5.753161493719963,0.17283415110939782,0.8819899797960272,1.647094105838397e-20,False,2.110585826037092e-18
PSTPIP1,254,254,5.773853577065008,5.594573372909416,-0.17928020415559232,-0.881885261122221,9.006839275559843e-21,False,1.2698905113024989e-18
RNF11,254,254,5.590103384026565,5.7846517177232,0.19454833369663493,0.881515675016344,1.732520411850299e-22,False,3.968200512737871e-20
TNFRSF12A,254,254,5.581995170892411,5.752472228562366,0.17047705766995502,0.8798437985854873,5.285956848101436e-21,False,7.9757669951046315e-19
ANKLE1,254,254,5.768875303762271,5.590944724103164,-0.1779305796591073,-0.8772935354283867,2.0960674961106585e-22,False,4.622366282128133e-20
FBXL2,254,254,5.584501063296451,5.762817640335704,0.17831657703925252,0.8750944384202125,5.2255415317928536e-21,False,7.954384060917599e-19
WWC2,254,254,5.584803773302768,5.764939840544718,0.18013606724195075,0.8726424774395947,8.904495256735164e-21,False,1.2658365529843104e-18
LAPTM4A,254,254,5.585144604889002,5.766107485800789,0.18096288091178714,0.8723568967990762,3.895966311321706e-21,False,6.205047826022654e-19
CD37,254,254,5.75750455555518,5.583693561138431,-0.17381099441674852,-0.8691971189931265,5.663461465473508e-22,False,1.1197379387081588e-19
ARF4,254,254,5.601789421900351,5.781268681011296,0.17947925911094487,0.8689775908417636,5.232329471633527e-20,False,5.696284762124576e-18
KLHL6,254,254,5.768045896916746,5.587575758842282,-0.18047013807446444,-0.8684783574018954,6.804489160154392e-21,False,1.0177740699462235e-18
POLR1D,254,254,5.785897371205445,5.602691792106988,-0.18320557909845725,-0.8682484154951041,1.340176246273293e-21,False,2.4012887095986364e-19
KDELR3,254,254,5.5833081186567,5.763987290924841,0.18067917226814068,0.8680032448747104,2.4761327533981853e-20,False,2.978458705678475e-18
SF1,254,254,5.776273001263399,5.591672844396738,-0.18460015686666065,-0.8670914158458346,4.793679138061742e-21,False,7.362149540517859e-19
SAMSN1,254,254,5.7702738204716475,5.592172135876927,-0.1781016845947203,-0.8662707318566778,1.1187991057823323e-20,False,1.5395570734849518e-18
UACA,254,254,5.594124758289358,5.774339592077053,0.18021483378769432,0.8654797433908581,2.0986325219366894e-19,False,1.9201371281826062e-17
PTPRC,254,254,5.774841473699678,5.59379786249758,-0.18104361120209767,-0.8649997615308975,7.082968402186907e-21,False,1.0413174315044186e-18
TRAF3IP3,254,254,5.75288684984688,5.577149938007666,-0.17573691183921447,-0.8632651061183666,3.681738385871885e-22,False,7.723119753095401e-20
IL21R,254,254,5.765978419067109,5.595987727207197,-0.1699906918599119,-0.8630509136295297,3.4600472465808784e-19,False,2.961008591464562e-17
RIPK3,254,254,5.79214399472127,5.608964828027031,-0.18317916669423884,-0.8630447582037619,6.638118309656738e-22,False,1.2975258300500631e-19
DOK3,254,254,5.766894252799532,5.584231011186737,-0.18266324161279535,-0.8619266523961459,1.8449394789992136e-20,False,2.3334414689901085e-18
CD53,254,254,5.7506052522915585,5.5765370511372545,-0.174068201154304,-0.8608722091509204,8.409774614568474e-21,False,1.2156011188671624e-18
FERMT3,254,254,5.76046900015834,5.581320197861383,-0.1791488022969565,-0.8603325901040325,2.9662248901953346e-20,False,3.447434752449321e-18
TRPV3,254,254,5.804453008440576,5.61887218813037,-0.18558082031020628,-0.8595231798513133,1.6564681501947992e-20,False,2.110585826037092e-18
FGD3,254,254,5.795430619455266,5.6128487580223,-0.18258186143296662,-0.8593008420726922,1.4289525154642947e-21,False,2.508103287602177e-19
C1orf198,254,254,5.599992758014415,5.7808287970725125,0.18083603905809742,0.8590317057361363,4.4222885412335616e-20,False,4.907599045016677e-18
MYO1C,254,254,5.591886045329776,5.767009685658119,0.1751236403283425,0.8579781266868589,2.919142033756744e-19,False,2.5882557795180287e-17
PNOC,254,254,5.771241675153126,5.596021781425602,-0.17521989372752422,-0.8568417456937538,4.573703177731189e-20,False,5.04309412565091e-18
GPR65,254,254,5.759958399927073,5.582715442879723,-0.1772429570473495,-0.8562049100791421,3.434078571252285e-20,False,3.911893079742421e-18
SH3BP4,254,254,5.589683579021029,5.773193777693171,0.1835101986721419,0.856023760462999,8.853755373440717e-21,False,1.2658365529843104e-18
GMIP,254,254,5.77892466462445,5.596243690930285,-0.1826809736941648,-0.8552887957477935,2.883765610824636e-20,False,3.3975104295749697e-18
HLA-DOB,254,254,5.780181610833412,5.6052148831965285,-0.1749667276368836,-0.8538433633129662,9.56089369269093e-20,False,9.673937200469217e-18
IL6ST,254,254,5.606674327647791,5.785864743970225,0.1791904163224345,0.8529510713442106,9.507860010783547e-20,False,9.673937200469217e-18
GIPC1,254,254,5.586387706298439,5.767865114759356,0.18147740846091764,0.85265811919372,1.3790768587816674e-19,False,1.31786116932797e-17
FCRL5,254,254,5.789814666772511,5.605485041608678,-0.18432962516383267,-0.851727783561284,1.8659716532718825e-20,False,2.342815942184646e-18
CSF2RB,254,254,5.7768795833419215,5.598278811288312,-0.1786007720536098,-0.8511437040995088,2.448311676945586e-20,False,2.965733039094438e-18
PCYOX1,254,254,5.588854793491696,5.763637371416049,0.17478257792435326,0.8509648703660971,2.96760670701794e-19,False,2.6043777024191625e-17
AFAP1,254,254,5.58984470892925,5.762940711699368,0.1730960027701185,0.8502971377530897,4.71803260283386e-22,False,9.66129509539824e-20
WWTR1,254,254,5.599396421630508,5.771036434893504,0.17164001326299605,0.850028553696111,7.002272537153573e-21,False,1.0383283613067122e-18
MLC1,254,254,5.788234858586672,5.607044110798098,-0.18119074778857414,-0.8488476225011817,1.5299010031481686e-20,False,1.9936232693296704e-18
RGL4,254,254,5.768802210717416,5.598844652619433,-0.16995755809798307,-0.8485921891618019,1.3488576191235333e-19,False,1.296184352320888e-17
AIF1,254,254,5.760114994680868,5.588615710896073,-0.1714992837847955,-0.8483771849275098,1.9970542631050755e-19,False,1.8369695390198078e-17
HLA-DOA,254,254,5.774578436119528,5.599527681142118,-0.17505075497741007,-0.8483090962939565,1.6922959417203515e-19,False,1.582020787691944e-17
KIFBP,254,254,5.601407504773933,5.7808020753273555,0.17939457055342256,0.846679884534231,1.5739660020764545e-20,False,2.0356232482494056e-18
SELENOW,254,254,5.598852713621377,5.778227015709039,0.1793743020876617,0.84631350244584,8.05295188291909e-19,False,6.267820151044853e-17
TASL,254,254,5.760210544751213,5.5866543881573385,-0.17355615659387436,-0.8461471970380195,3.592195845052897e-20,False,4.065089521760189e-18
BACE2,254,254,5.602505143378703,5.773760467589248,0.171255324210545,0.8456021184782561,2.236026009400257e-21,False,3.6982580180474823e-19
PTGR1,254,254,5.58137538475645,5.752777708189951,0.17140232343350092,0.8452686597120415,2.2620311287593324e-20,False,2.7792283889849485e-18
TMC6,254,254,5.787099820791466,5.615489239328525,-0.17161058146294117,-0.8434764402202463,2.1742174493021398e-20,False,2.7100517641627615e-18
GPR18,254,254,5.78071779785845,5.599916401662436,-0.18080139619601354,-0.843251541334601,4.1110151272483235e-20,False,4.5917903379089886e-18
MANBAL,254,254,5.568047518429155,5.738364545764789,0.17031702733563403,0.8411405698319568,1.4870562170435337e-20,False,1.9788151786455533e-18
MYCBP2,254,254,5.752921989158413,5.578823844341258,-0.17409814481715458,-0.8402290474931813,1.200625397585569e-19,False,1.1602223294308636e-17
SYK,254,254,5.783670379572318,5.600875183271782,-0.1827951963005363,-0.8392639552577433,1.5212355111925413e-20,False,1.9936232693296704e-18
CD151,254,254,5.613171256902084,5.776298353054632,0.1631270961525484,0.8386631963790713,2.935209397453085e-19,False,2.5891557356713086e-17
C11orf21,254,254,5.784443950517038,5.605926733299899,-0.17851721721713876,-0.8386353536889122,5.625988129344248e-19,False,4.543315578068094e-17
LAMB1,254,254,5.591803840904461,5.77047926891053,0.17867542800606895,0.8384045324278252,2.741010258503206e-20,False,3.274174823369003e-18
RHOC,254,254,5.6025500193219,5.781961256747114,0.1794112374252137,0.8383086321022474,1.714296711647881e-18,False,1.260154604147658e-16
TNFRSF13B,254,254,5.7610653325910395,5.592705515950237,-0.16835981664080268,-0.8378621913447171,9.995822257679737e-20,False,9.996403410136578e-18
ARHGAP25,254,254,5.781610896880638,5.601647463389566,-0.17996343349107224,-0.8363385375636113,3.6950445337026e-19,False,3.1309586711437646e-17
DNAH8,254,254,5.7715424108611115,5.6038913897158915,-0.16765102114522,-0.8361285066404361,3.3013831578758285e-20,False,3.8071828765684586e-18
CCDC88C,254,254,5.788619618848264,5.613297386641858,-0.17532223220640564,-0.8357323217121752,1.6918619907495993e-21,False,2.9101718102883857e-19
RHOH,254,254,5.785347488910621,5.599575805209513,-0.18577168370110808,-0.8347027692235381,9.112289676337365e-22,False,1.7224230189305387e-19
NQO1,254,254,5.593290197658551,5.767769667834752,0.1744794701762009,0.8338707341109316,7.44108338245658e-20,True,7.900868843310842e-18
PCF11,254,254,5.769385614840662,5.596352786090769,-0.1730328287498928,-0.8333978287203881,1.0744647331526808e-19,False,1.0559550998106094e-17
PIK3CG,254,254,5.760294011681042,5.588608727380941,-0.17168528430010088,-0.83213739699714,7.146810122416773e-19,False,5.613346160533831e-17
ERICH1,254,254,5.7811918738306,5.597216213823297,-0.18397566000730237,-0.8314591194182109,2.4350044370181285e-19,False,2.1814849646431682e-17
FAM114A1,254,254,5.609859402717363,5.78382159566372,0.17396219294635706,0.8308356426277619,5.656709189113081e-19,False,4.5467782599034634e-17
FSTL1,254,254,5.6237407544319025,5.788598869770005,0.16485811533810235,0.8301367937436528,4.377613273489202e-19,False,3.655307083363483e-17
H4C9,254,254,5.779937102992963,5.605205207665403,-0.17473189532756006,-0.82999555210996,1.9395424865955307e-18,False,1.395902523511704e-16
RTL8A,254,254,5.588725206055912,5.76410074482491,0.17537553876899814,0.8293568982541083,1.6013038652088984e-19,False,1.5134081200801242e-17
RPLP2,254,254,5.760192410085114,5.591187025256584,-0.16900538482853023,-0.8288397280963834,1.3974161944824234e-18,False,1.040560864125202e-16
CD28,254,254,5.774455251443021,5.595668884657272,-0.178786366785749,-0.828799096303679,1.068512851085951e-19,False,1.0559550998106094e-17
AMELY,254,254,5.782086510640114,5.606785850281175,-0.1753006603589391,-0.8272876345034927,1.345706996319418e-18,False,1.0064133062474047e-16
VILL,254,254,5.785080609879531,5.606545311239322,-0.17853529864020867,-0.8272522933912481,1.1262877521773414e-18,False,8.57224585185949e-17
CNTRL,254,254,5.759229830011029,5.586386665077837,-0.17284316493319185,-0.8266872225722623,6.471721244630992e-20,False,6.957504820556107e-18
CD48,254,254,5.761435516775251,5.590576957224544,-0.17085855955070706,-0.8266236136107966,3.5952718579737707e-19,False,3.0614985756934073e-17
TAF8,254,254,5.780672991341129,5.604162509601772,-0.17651048173935724,-0.8257526931777983,2.2620311287593324e-20,False,2.7792283889849485e-18
RAB13,254,254,5.590322379891972,5.75942226058538,0.1690998806934081,0.8255486860187727,1.0567930751969142e-20,False,1.4659594908437195e-18
RAC1,254,254,5.590506311315725,5.7594707561019485,0.16896444478622374,0.8249197377135464,3.033464878904864e-19,False,2.6486613899513996e-17
RAB37,254,254,5.767619437804101,5.598470455563169,-0.169148982240932,-0.8242073816794141,2.851420143580109e-20,False,3.3825708889463076e-18
TBC1D9,254,254,5.594154727439955,5.771766274651755,0.17761154721180006,0.8239152417761961,5.533667139855503e-20,False,5.9864533630600316e-18
PLAGL2,254,254,5.774589357770005,5.603648058180925,-0.17094129958908066,-0.8227555898261671,4.856053084860615e-19,False,4.0158158227253575e-17
FAM177A1,254,254,5.591462895467016,5.763510306040686,0.17204741057367023,0.8225387531097761,5.841000866209854e-18,False,3.8057218143816555e-16
IER5L,254,254,5.588667597026138,5.766124170760736,0.1774565737345979,0.822214898847641,1.1873774975319957e-19,False,1.1539028437880146e-17
C1QA,254,254,5.782993947860505,5.61878116767412,-0.16421278018638485,-0.8215948605808332,1.7991815499196032e-18,False,1.311344145769792e-16
ACY3,254,254,5.7870296818163816,5.613299057713044,-0.17373062410333784,-0.8215226465404585,5.128249213024952e-19,False,4.2005245101543905e-17
MORF4L2,254,254,5.595302749061281,5.769027572985502,0.17372482392422128,0.8206634787690621,2.428778182804597e-18,False,1.72633940175297e-16
NUP210,254,254,5.761070660443802,5.593410398685287,-0.167660261758515,-0.8196834072544528,9.940404785364876e-20,False,9.996403410136578e-18
GFI1,254,254,5.770083144381352,5.603176521575277,-0.16690662280607516,-0.8189961739813477,5.156283993771527e-19,False,4.203471136344267e-17
FCRL2,254,254,5.788092431982291,5.616157043451272,-0.17193538853101842,-0.8187512717581409,3.320024600228294e-20,False,3.8071828765684586e-18
EAF2,254,254,5.764801113669699,5.590745392134281,-0.17405572153541815,-0.8187473917602528,1.4955291740243122e-20,False,1.9788151786455533e-18
PTPN6,254,254,5.769073213499017,5.596936457375454,-0.17213675612356294,-0.8185713269164052,1.4870562170435337e-20,True,1.9788151786455533e-18
DDN,254,254,5.766784030960675,5.6004326549841625,-0.16635137597651273,-0.8181275553962363,1.0220562001059043e-19,False,1.0162074391920035e-17
CALD1,254,254,5.61054508086751,5.787128844573823,0.17658376370631323,0.8180702304967751,4.1991180541271564e-21,True,6.566275422640111e-19
VAMP3,254,254,5.600663009014017,5.773066355648048,0.1724033466340309,0.8172767983235341,7.956044283687675e-20,False,8.29405561961889e-18
CD276,254,254,5.589279151471541,5.758657312396832,0.1693781609252909,0.8170720097614206,1.5490473200509358e-19,False,1.4721084503975773e-17
INO80D,254,254,5.774456135427746,5.607789516890878,-0.16666661853686815,-0.8166326679138991,4.0997567835858297e-19,False,3.439995923632188e-17
SLC11A1,254,254,5.7841013361617595,5.618511869092628,-0.16558946706913158,-0.8163758999401296,8.906903471250393e-18,False,5.6326340665065445e-16
NLRC3,254,254,5.756742082909693,5.583620175121948,-0.1731219077877455,-0.816160137671145,2.3173484634385143e-19,False,2.0979321536634677e-17
ATP2A3,254,254,5.769849874471788,5.596103313620792,-0.17374656085099627,-0.8160251939124884,3.9303337414633085e-20,False,4.418671286726168e-18
POU2F1,254,254,5.781675579930887,5.614041515012815,-0.1676340649180723,-0.815994257940432,3.083804191652953e-19,False,2.6655535628453492e-17
DCBLD2,254,254,5.597019612582545,5.766159377172765,0.16913976459021995,0.8158179578105903,2.738794901509518e-21,False,4.486667723891925e-19
AGER,254,254,5.7630794508927075,5.599873051232318,-0.16320639966038986,-0.815610305471599,9.839526558059992e-19,False,7.522208725563997e-17
ZNF831,254,254,5.791946322550076,5.6178561743956665,-0.17409014815440926,-0.8134843639208186,2.572664125185489e-19,False,2.29287023923915e-17
CD38,254,254,5.762007929188862,5.589405783145293,-0.1726021460435696,-0.8130696413069465,4.548203488052621e-19,False,3.77940329458904e-17
CRNN,254,254,5.783186585824568,5.615101237414109,-0.1680853484104592,-0.8129519694825761,1.4432966230153009e-18,False,1.0700924660554391e-16
SLC39A13,254,254,5.609678899992677,5.776774551511324,0.1670956515186468,0.8115522574901366,8.090193633418537e-20,False,8.383097631833268e-18
RNASEH2B,254,254,5.757853519511677,5.589689763154696,-0.16816375635698133,-0.810900903125073,1.512287008211032e-17,False,8.670949609412653e-16
MIR3667HG,254,254,5.766670442190011,5.597170298580625,-0.16950014360938592,-0.8106527248147274,5.8101912770813855e-18,False,3.800041831067563e-16
PER2,254,254,5.788886183670745,5.613952020159292,-0.17493416351145274,-0.8098122116196947,1.933939483161531e-21,False,3.261342455868774e-19
TCL1A,254,254,5.7795541630511895,5.611236756942241,-0.1683174061089483,-0.809620342049574,2.9495486611597695e-20,False,3.447434752449321e-18
TTC8,254,254,5.594213319027086,5.758144763628098,0.16393144460101183,0.8094660095881534,3.083804191652953e-19,False,2.6655535628453492e-17
NIBAN3,254,254,5.772383565883596,5.598134353215667,-0.17424921266792825,-0.8094334293782187,2.3820015026775323e-19,False,2.1451731857359285e-17
NPSR1-AS1,254,254,5.786772405499034,5.6108248439236075,-0.1759475615754269,-0.808843772264173,7.824093918745438e-20,False,8.206234115630505e-18
FAM78A,254,254,5.756293461083702,5.59004611090959,-0.16624735017411219,-0.8087345104325722,2.2174921337253477e-19,False,2.0181524969423124e-17
PARVG,254,254,5.779445364091077,5.613583455170334,-0.1658619089207436,-0.8070222416487313,3.9664867543177604e-18,False,2.7182286319131394e-16
CBFA2T3,254,254,5.78739249043557,5.613084050197979,-0.17430844023759118,-0.8068989246774013,1.2899973164645132e-20,False,1.7610510984528645e-18
PIK3AP1,254,254,5.771883286539651,5.596206976948229,-0.175676309591422,-0.8060640636707628,2.0795328414868525e-18,False,1.490418516933973e-16
ABCD2,254,254,5.780663742898091,5.615492365160675,-0.1651713777374164,-0.8057375224782691,8.180866042938635e-20,False,8.426292024226794e-18
TESPA1,254,254,5.760620056571996,5.5973398368580085,-0.16328021971398776,-0.8055511683523644,4.99031815095192e-19,False,4.107103469594449e-17
YAP1,254,254,5.582394871105563,5.741034471479519,0.15863960037395675,0.8049985067703815,1.4579800810378784e-17,False,8.472538977679914e-16
